"id","name","geom","nametr"
291,"Бөдір","0101000020E610000064FCA0D398D349406DDB9CEF4CCD4840","Bödіr"
292,"Төре","0101000020E6100000DBD5500F76D84940FBAE08FEB7C34840","Töre"
293,"Орысбай","0101000020E61000006E19CB4F05DC49401D44C6FE0DE84840","Orısbay"
294,"Төреғали","0101000020E610000037E38FFD87E74840015C7F01739D4840","Töreğali"
295,"Саржала","0101000020E6100000F8EC6FBF32A84940472BAD75988C4840","Sarjala"
296,"Бескүтір","0101000020E610000061FD9FC37CA5494057CCADB59C874840","Beskütіr"
297,"Арен","0101000020E6100000A72A23E472BC49404B85C2B1788C4840","Aren"
298,"Рсалы","0101000020E6100000DB64F95F53E7494079FFC46DD9654840","Rsalı"
299,"Ноғайсай","0101000020E61000001B6DB0CB4BFB49409E071CAE7A6B4840","Noğaysay"
300,"Қайбас","0101000020E61000000E428A4B9FAF4940B6BA9C1210094940","Kaybas"
301,"Бекайдар","0101000020E61000003A19C16B3C5C4940C45BE7DF2EC64740","Bekaydar"
302,"Карашығанақ","0101000020E61000000EB853DF9E944940543C8963B8A74740","Karaşığanak"
303,"Аққұтыр","0101000020E6100000ABD9B91FA6A74940819B2045F8B14740","Akkұtır"
304,"Тасқұдық 1","0101000020E6100000A81ABD1AA0484A40EDAF6884C83C4840","Taskұdık 1"
305,"Орлай","0101000020E6100000C027316365134A40A08DB7F0172B4840","Orlay"
306,"Қуат","0101000020E6100000DAFA8E86F81E4A4049A69E605A274840","Kuat"
307,"Мықтыбай","0101000020E610000030CE84CBCF164A40FD71B158792E4840","Mıktıbay"
308,"Баймағанбет","0101000020E6100000CF7E49CF99CC49406DA3A602931E4840","Baymağanbet"
309,"Қызылтұмсық","0101000020E6100000730289DCC2E74940784C384FD0544840","Kızıltұmsık"
310,"Алғабас","0101000020E610000062D5C5127BD349408BEA63F492414840","Alğabas"
311,"Теміржол ст.465","0101000020E61000006F2D93E1782F4B4092DD1676622F4740","Temіrjol st.465"
312,"Қоңырқұдық","0101000020E6100000D6BECAEBD2344B406B8AB6195D3C4740","KoNgırkұdık"
313,"Тасшағыл","0101000020E610000092AD2EA704E44A4004C2F3F7F77C4740","Tasşağıl"
314,"ПДП-3","0101000020E61000000588821953A64940C40776FC17984940","PDP-3"
315,"ПДП-2","0101000020E610000052B81E85EBA449403C9281F22D984940","PDP-2"
316,"ПДП-1","0101000020E6100000F178A40BFBA4494025B8EC6BB8984940","PDP-1"
317,"ПДП-4","0101000020E6100000D0E2D6EE68A649407000474C9A984940","PDP-4"
318,"Куранбель","0101000020E6100000904E5DF92C7D5340DBC93BE2EB2B4640","Kuranbelь"
319,"Новый Микрорайон - Акжайык","0101000020E6100000DF81A6CA9CA44940D9F1BAD97A9B4940","Novıy Mikrorayon - Akjayık"
320,"Кайрат","0101000020E61000006D20B825CD4553401776622019CC4540","Kayrat"
321,"Коянкус","0101000020E6100000AF795567353C5340E2B19FC552B34540","Koyankus"
322,"Бестөрткүл","0101000020E61000007BA01518B2C04A408A79B18BFD2C4540","Bestörtkül"
323,"Бостанқұм","0101000020E6100000DC72E4373B9F4A40DF2B0483B5C94540","Bostankұm"
324,"Бас","0101000020E610000012FB04508C094A409BDC9497A16B4640","Bas"
325,"Ақсай","0101000020E6100000801F1F3EFAE94940CA73D8D8803A4640","Aksay"
326,"Шиелі","0101000020E6100000F3A496F782D449401D4AA3B899394640","Şielі"
327,"Қызылеспе","0101000020E610000059E0867368DC4940FDE142797A364640","Kızılespe"
328,"Құмаққора","0101000020E61000000113B87537DE4940F98AC976193D4640","Kұmakkora"
329,"Қызылауыз","0101000020E6100000FC010F0C20E7494062156F641E464640","Kızılauız"
330,"Керімді","0101000020E61000007E63192CE6004A40F6A809EC7B3C4640","Kerіmdі"
331,"Ащыеспе","0101000020E61000009002FA3372C749407896C5692D304640","Aşçıespe"
332,"Боқтысай","0101000020E61000007765170CAED149403A19C16B3C2D4640","Boktısay"
333,"Торыш","0101000020E6100000DBEE2FCC53D549406D0613DACD284640","Torış"
334,"Есената","0101000020E61000007C3D04FAE9014A40FBA99619DBEC4540","Esenata"
335,"Өгізөреулі","0101000020E61000003FCFFAEF1C7E4A40F09C77ADCEF54540","Ögіzöreulі"
336,"разъезд 12","0101000020E6100000629115B2A93E4A40CD7A8C4D861E4640","razъezd 12"
337,"Нақбай","0101000020E6100000E7D9F68777314A4066EB2AEE892C4640","Nakbay"
338,"Аманқызымет","0101000020E6100000C0EAC891CE394A40B5E21B0A9F244640","Amankızımet"
339,"Қызық","0101000020E610000048FB1F60AD9B4A40D17245CE675E4640","Kızık"
340,"Қарабатыр","0101000020E61000003D49152065604A40CA856F0624624640","Karabatır"
341,"Есалы","0101000020E61000006346787B10864A40FAE307F87FD74540","Esalı"
342,"Мағзам","0101000020E6100000230AD2318C814A4038FCC973D8DB4540","Mağzam"
343,"Бөкеже","0101000020E61000005857056A31774A4026E6B4029EDE4540","Bökeje"
344,"Ботагөз","0101000020E6100000C5313784CFEC49402AE44A3D0B4E4640","Botagöz"
345,"Құйылыс","0101000020E610000095229E91ADD34940C233A14962F74540","Kұyılıs"
346,"Қошақ","0101000020E6100000173724A424E1494074417DCB9C4C4640","Koşak"
347,"Жалғызшағыл 2","0101000020E61000002E77C13B54CE4940C5443987214F4640","Jalğızşağıl 2"
348,"Жалғызшағыл 1","0101000020E61000008E7340B73CD349407C7C4276DE4E4640","Jalğızşağıl 1"
349,"Түйесу","0101000020E6100000D082AB973AC84940A74DE6690A3D4640","Tüyesu"
350,"Ұсақ","0101000020E61000007AFB18181ECE49408C0D82339D3A4640","Ұsak"
351,"Қанға","0101000020E610000086877A0B354B494068CBB914574F4640","Kanğa"
352,"Саура","0101000020E6100000006A0F20E865494029345A58811D4640","Saura"
353,"Бегей","0101000020E6100000B741EDB7768A494086483C8F40E04540","Begey"
354,"Жалпақ","0101000020E61000004D7BEF1497035440A69DF58480304940","Jalpak"
355,"разъезд 22","0101000020E61000001C8EF85FF8FC53408DB5BFB33D324940","razъezd 22"
356,"Қажы","0101000020E6100000A63DCA2DD27353409DF0B7E287984840","Kajı"
357,"Көжкей","0101000020E6100000FA980F08F47753407C45B75ED3904840","Köjkey"
358,"Қызылшоқы 1","0101000020E61000008109DCBA9B86534004EE2F719A854840","Kızılşokı 1"
359,"Тезекбай","0101000020E61000004EE905442D8A53403FADFDF8A6804840","Tezekbay"
360,"Қайыңды","0101000020E61000008EE5023C8E8B5340EB8ABE277B804840","KayıNgdı"
361,"Баспақ","0101000020E61000005E9214A28D8F534014C9FC48B6844840","Baspak"
362,"Балтабек","0101000020E6100000A02F6244477F5340749593F540A14840","Baltabek"
363,"Ақан","0101000020E6100000945ADE0B02845340880E812381A04840","Akan"
364,"Сарыбұлақ","0101000020E6100000B64B1B0ECB8B5340BED3090D699C4840","Sarıbұlak"
365,"Қаражал","0101000020E6100000018008162C8C5340B5D5F6C0D88E4840","Karajal"
366,"Аршабай","0101000020E61000006071DD39B98F5340FCCD1F2E948E4840","Arşabay"
367,"Әзімбай","0101000020E61000004C18CDCA768C5340714FFCBDB9984840","Әzіmbay"
368,"Керегетас","0101000020E6100000D212D0E91E895340A93E462F59934840","Keregetas"
369,"Төре","0101000020E61000009B38B9DF2181534002AB3473928A4840","Töre"
370,"Әубәкір","0101000020E6100000112917740C7B5340C07053A8138F4840","Әubәkіr"
371,"Темеш","0101000020E61000009BD31BA4967553406B01EB820B8A4840","Temeş"
372,"Байсары","0101000020E6100000547BC7DFAC6E534025B20FB22C8D4840","Baysarı"
373,"Үкілішат","0101000020E61000009F2B007CA66F5340DD239BABE6924840","Ükіlіşat"
374,"Қасымбек","0101000020E61000004507C9A7EC935340F42B42565CB34840","Kasımbek"
375,"Құрманәлі","0101000020E6100000A7C41AD3B88D5340BB4D131159B54840","Kұrmanәlі"
376,"Қарашоқы","0101000020E610000032CC09DA648F53403E4EE2BDB4BA4840","Karaşokı"
377,"Қарашоқы","0101000020E610000014D9BDCBFB8D53407AB18BFDC0C14840","Karaşokı"
378,"Тасбасқан","0101000020E61000007FBCFCF3598F5340717500C45DC84840","Tasbaskan"
379,"Сұңқар","0101000020E610000051161978499453409949D40B3EC04840","SұNgkar"
380,"Қосшоқы","0101000020E6100000422DBC81386E5340E92CB308C5A44840","Kosşokı"
381,"Маутан 2","0101000020E6100000D3C9085EE36E53409C470F8D389B4840","Mautan 2"
382,"Саңқы","0101000020E610000011A2218818795340C2E4A14A28B14840","SaNgkı"
383,"Серікбай","0101000020E61000008962F206187353408481E7DEC3B54840","Serіkbay"
384,"Шәріп","0101000020E6100000A473D943567053407C592437D4B34840","Şәrіp"
385,"Құрманбай","0101000020E6100000CE61084A1B6953406C6F01B2218F4840","Kұrmanbay"
386,"Керегетас","0101000020E6100000DF26ED57CB5F5340A859FB9694914840","Keregetas"
387,"Қабаш","0101000020E6100000E6A617C6A7605340051A6CEA3C954840","Kabaş"
388,"Орал","0101000020E61000004540CFB062605340F93E66B15E994840","Oral"
389,"Қожымбек","0101000020E6100000688709B405605340AEA6A1FC939C4840","Kojımbek"
390,"Қоңырша","0101000020E6100000672CF587415F53409BE447FC8A9E4840","KoNgırşa"
391,"Табеке","0101000020E61000008A45C2ADF16A534078094E7D209C4840","Tabeke"
392,"Тобылғылы","0101000020E6100000C02FE4C74E6C534062855B3E929F4840","Tobılğılı"
393,"Байзақ","0101000020E6100000BEC2DDB4F46F5340E6A9B3FFA6A04840","Bayzak"
394,"Тоғызбай","0101000020E6100000457012393371534093A641D13CA44840","Toğızbay"
395,"Қызылтас","0101000020E610000070DEEE9BB1715340815770E426A74840","Kızıltas"
396,"Қауғабай","0101000020E61000000BD12170A46E5340B751538149A74840","Kauğabay"
397,"Оспанқұл","0101000020E6100000FD080D0E407153402C1B8CC7FBAB4840","Ospankұl"
398,"Алсай","0101000020E61000000F030242906553400C512A8650AC4840","Alsay"
399,"Семейтау","0101000020E610000078E3EEBD89EF53400D44053D8A154940","Semeytau"
400,"Босаға","0101000020E610000050A0F42AD7DA5340710514EAE9F44840","Bosağa"
401,"Репинка","0101000020E610000067F6D445E5ED5340AA78C83956E94840","Repinka"
402,"Исахан","0101000020E6100000FE77E9CB77E4534045A79D503EE84840","İsahan"
403,"Ақзам","0101000020E61000008046E9D23FE85340413F9D3C76EE4840","Akzam"
404,"Қызылқия","0101000020E6100000C653EAED2AE2534088A3062EEAED4840","Kızılkiya"
405,"Қаратөбе","0101000020E6100000C6E0BC932AE253408BCF53D3E4EE4840","Karatöbe"
406,"Қызылотау","0101000020E61000003914F4CDECE553406DECC84741EF4840","Kızılotau"
407,"Новая база","0101000020E6100000BAD4AD435AE4534059F6C9F6C6EF4840","Novaya baza"
408,"Жанан","0101000020E61000002261CE22CAE053400BE6F91DD4104940","Janan"
409,"Юбилейный","0101000020E6100000EA341CE093C35340AFAAA80BC2FC4840","Yubileynıy"
410,"Березка","0101000020E61000007E891D328AC65340717495EEAEF84840","Berezka"
411,"Қарағанды","0101000020E61000009A93BCDF0DB353407602F5C18D1C4940","Karağandı"
412,"Қаракемпір","0101000020E6100000AA9212CCE2B55340493EC0A442174940","Karakempіr"
413,"Қызылтан","0101000020E610000054E41071F3D253405829F345311D4940","Kızıltan"
414,"Торайғыр","0101000020E610000015CAC2D7D7D2534047F993426A154940","Torayğır"
415,"Обалы","0101000020E61000005A8B057415CC53403908DFA062FC4840","Obalı"
416,"Қошқарбай","0101000020E61000002D85F6A0D6DD53407EADA646430E4940","Koşkarbay"
417,"Ербала","0101000020E6100000F5FAEEB1CFD3534069C1300510034940","Erbala"
418,"Байғазы","0101000020E6100000E7FEEA715FCF5340C5D7E8E62C294940","Bayğazı"
419,"Қарабас","0101000020E61000009DB2E43BC2CF53402BB693D27D2B4940","Karabas"
420,"Талдықорған","0101000020E6100000B403AE2BE6335440970CB6C7C11E4940","Taldıkorğan"
421,"разъезд 1","0101000020E610000075D31C0F6C165440664925E1E7264940","razъezd 1"
422,"Байсейіт","0101000020E61000001279DC01E85C53409C8C2AC3B8B34840","Bayseyіt"
423,"Маремік 2","0101000020E61000007DE71725E8575340908C30A072BB4840","Maremіk 2"
424,"Маремік 1","0101000020E610000062E2EA5BC1565340FF78AF5A99B84840","Maremіk 1"
425,"Бассақал","0101000020E61000001878EE3DDC5953407A65283806AB4840","Bassakal"
426,"Қабақши 2","0101000020E6100000C6CCF401375953407C53A236BBAF4840","Kabakşi 2"
427,"Тымырсық","0101000020E6100000FB7EC57567C254407F7E840607A94740","Tımırsık"
428,"Жүніс","0101000020E6100000B196F1A526C45440B84A66AB81A34740","Jünіs"
429,"Қошан","0101000020E6100000F389E18FC7C05440D5DD86623CA64740","Koşan"
430,"Қызылқора","0101000020E6100000123DDF0500B8544034F8567FDFAC4740","Kızılkora"
431,"Қарасай","0101000020E6100000B1C1C2499ACA5440CC689A6670A84740","Karasay"
432,"Суан","0101000020E61000001508F13790C85440DBDC989EB0AA4740","Suan"
433,"Шору","0101000020E61000003AF70D0261C45440B89965AABBA94740","Şoru"
434,"Жаңакөкемер","0101000020E61000008A48032EFEBE544094CACAE5F5C14740","JaNgakökemer"
435,"Көккемір","0101000020E61000008BA9F413CEBD5440BBCC559863C24740","Kökkemіr"
436,"Ортаойшылық","0101000020E610000028FC08B2D4BE54406ABDDF68C7C54740","Ortaoyşılık"
437,"Ақжайлау","0101000020E6100000368EFDD15C805440F2C17CC38EBB4740","Akjaylau"
438,"Саршоқы","0101000020E61000008793EAF1B1745440E706F98F3BE14740","Sarşokı"
439,"Алшын","0101000020E6100000E92EE46C157854401B03FC64D6D84740","Alşın"
440,"Көктөбе","0101000020E6100000899AE8F3D17F54409864897379F44740","Köktöbe"
441,"Тебіске","0101000020E610000065D0BF1369B95440D047197101E04740","Tebіske"
442,"Шұңқыроба","0101000020E61000009567B9C7ADB15440513239B533D24740","ŞұNgkıroba"
443,"Кеңесбай","0101000020E6100000379325291FB254406FF66283E0D74740","KeNgesbay"
444,"Айдабол","0101000020E6100000985B10806EB15440C42055B9F5D64740","Aydabol"
445,"Испе","0101000020E61000006600039CB9B35440891B0126BAAA4740","İspe"
446,"Тақия кеткен","0101000020E6100000C4BDE8E13AB054406182644BA0AB4740","Takiya ketken"
447,"Карче","0101000020E6100000DA7AE1293FAF5440201A27CF06BB4740","Karçe"
448,"Сұңқар","0101000020E61000008860C1A247A65440028C1D43B6C14740","SұNgkar"
449,"Жаңабай","0101000020E6100000A27A10A7B8A95440E146CA1649B94740","JaNgabay"
450,"Садубай","0101000020E61000000510E3DA75A95440A943B81336C44740","Sadubay"
451,"Бітімбай","0101000020E610000087CA1A504AAB5440E4315E4E64C24740","Bіtіmbay"
452,"Жыланды","0101000020E610000019F6C5EFB7AC544052AA8E6676C44740","Jılandı"
453,"Қосбастау","0101000020E61000001C9A0D8D82AE54409249FC40A8C14740","Kosbastau"
454,"Қызылқора","0101000020E610000087D4FE1884B754401FBB0B9414B74740","Kızılkora"
455,"Шымғолхан","0101000020E6100000B7EEE6A90EBA544066E37789A0C74740","Şımğolhan"
456,"Иманбай","0101000020E61000004650EBEC9ABD5440BED474E217CF4740","İmanbay"
457,"Рахия","0101000020E6100000A0580284EAB85440F618F6C5EFD24740","Rahiya"
458,"Әбілхайыр","0101000020E61000006CB7B82121B754407B81FEE7D5D14740","Әbіlhayır"
459,"Үштөбе","0101000020E6100000D7FBE82F4FB754408BA3175A42CE4740","Üştöbe"
460,"Ақбаз","0101000020E61000002CE400B070BB5440724D81CCCED14740","Akbaz"
461,"Молдабек","0101000020E6100000A389C10DC2A254400FFBF32334EE4740","Moldabek"
462,"Алау","0101000020E61000001583D1F6F99F54403D8A2947B7E94740","Alau"
463,"Орақ","0101000020E610000037BBFFD9A08E544015CF8F7527C54740","Orak"
464,"Әзімхан","0101000020E6100000379BD88D88895440209331E312C14740","Әzіmhan"
465,"Тоқтар","0101000020E6100000B66AD784348C5440AADB341191C54740","Toktar"
466,"Ақсақал","0101000020E6100000E5411FD1A98E54409945CDFC0FC94740","Aksakal"
467,"Қамза","0101000020E61000008412C193718B544040619A33ECCA4740","Kamza"
468,"Базаршат","0101000020E61000009B75C6F7C59654406E6B0BCF4BF24740","Bazarşat"
469,"Жасқайрат","0101000020E6100000F743C769E39D54404CC79C67ECF94740","Jaskayrat"
470,"Жаңабаз","0101000020E610000024C7E75F5C985440E6DC370884FA4740","JaNgabaz"
471,"Алмас","0101000020E61000009BEDC0EF159A544043948A2194F84740","Almas"
472,"Өскенбай","0101000020E61000007AC4E8B905955440EF0FA5074FB94740","Öskenbay"
473,"Наум","0101000020E6100000F88FE0A103A05440797EAC3B71B34740","Naum"
474,"Нарын","0101000020E610000016BDF84784A6544053DF43D323B24740","Narın"
475,"Жалпақ","0101000020E610000051D8EA1711A454405915E126A3B24740","Jalpak"
476,"Теміртек","0101000020E61000003C026ECCA1A2544069F4B40DEDB54740","Temіrtek"
477,"Бесбастау","0101000020E6100000A4F2C0116EA75440A53EDA498EBB4740","Besbastau"
478,"Манақ","0101000020E6100000E47CFB84FDA45440E9A4524722BD4740","Manak"
479,"Күнбосын","0101000020E61000001A000572E4A35440078C3F9B66C34740","Künbosın"
480,"Майса","0101000020E6100000961C1C9194A75440930CEF2884C04740","Maysa"
481,"Шұбаршы","0101000020E6100000DABA8A7B62AB5440B53A94FCE3EC4740","Şұbarşı"
482,"Байбалта","0101000020E6100000E38DCC23FFA954405FC1EC54AFEA4740","Baybalta"
483,"Шифербаз","0101000020E61000008395F9FDD1B154402F88484DBBE64740","Şiferbaz"
484,"Шитөбе","0101000020E6100000CB6CEB0239AF54408F3287495DE74740","Şitöbe"
485,"Жаңатілек","0101000020E6100000206DD223FCAC544093B3661A03E64740","JaNgatіlek"
486,"Малдайындау","0101000020E61000000EF9C2BFE3BF5440BB70315063FC4740","Maldayındau"
487,"Дөненбекбазы","0101000020E61000006FD6E07D55BD544013CB773AA1FA4740","Dönenbekbazı"
488,"Қамысбаз","0101000020E61000006088E64BB9B8544015C440D7BEF24740","Kamısbaz"
489,"Жалғызтал","0101000020E6100000C22DC48FD6B15440F134F4AA29EF4740","Jalğıztal"
490,"Ақоба","0101000020E61000001598045E9CB454408B074AC09EF34740","Akoba"
491,"Ақсиыр","0101000020E610000014BF18807CB25440C162C3899EF14740","Aksiır"
492,"Дора","0101000020E61000007B2DE8BD31B05440D0AEE710DD014840","Dora"
493,"Дархан","0101000020E6100000EC4CA1F31AAF5440AE0D15E3FCF94740","Darhan"
494,"Құсайын","0101000020E6100000CBDCD7DCACAC544017F549EEB0F24740","Kұsayın"
495,"Бесшатыр","0101000020E61000002C06B419CCAA544099D29FA28FF04740","Besşatır"
