"id","name","geom","nametr"
967,"Тимирши","0101000020E6100000BBB9F8DB9E465140A8FFACF9F1D34440","Timirşi"
968,"Тогайлы","0101000020E610000025CCB4FD2B1151404432E4D87A264540","Togaylı"
969,"Тогансай","0101000020E610000092CF2B9E7A40514051137D3ECA1C4540","Togansay"
970,"Узынбулак 1","0101000020E610000096CFF23CB8505140CAC51858C7D94440","Uzınbulak 1"
971,"Узынбулак","0101000020E6100000F0879FFF1E4F514099F04BFDBC254540","Uzınbulak"
972,"Усиктас","0101000020E61000005CACA8C1345C51403B71395E81AA4540","Usiktas"
973,"Целина","0101000020E6100000174850FC185551400BB5A679C7C14440","Tselina"
974,"Шанақ бекеті","0101000020E610000029266F80994251407A8D5DA27AFD4440","Şanak beketі"
975,"Шапырашты","0101000020E610000019AE0E80B87A514075AC527AA6254540","Şapıraştı"
976,"Чичерино","0101000020E61000007B4B395FEC4E51406F1283C0CABB4440","Çiçerino"
977,"Шу","0101000020E6100000D7F7E120215B51400B2AAA7EA5674640","Şu"
978,"Жайдак","0101000020E6100000E8305F5E804A514091B75CFDD8B84440","Jaydak"
979,"Шаштөбе","0101000020E6100000B81FF0C000175140E412471E88C64540","Şaştöbe"
980,NULL,"0101000020E61000008177F2E9316E5140C115F5EE34104540",NULL
981,"Шомыршакты","0101000020E61000002AFF5A5EB9765140A8380EBC5A224540","Şomırşaktı"
982,"Шұқыршақ","0101000020E610000064B2B8FFC87E5140FDDB65BFEE784540","Şұkırşak"
983,"Шыбыт","0101000020E61000009C6B98A1F155514067B8019F1F7E4540","Şıbıt"
984,"Шығыс Қоңырат","0101000020E6100000E945ED7E15C85240191EFB592C814740","Şığıs KoNgırat"
985,"Шытты","0101000020E610000088D51F611817514042226DE34F604540","Şıttı"
986,"Ызаколь","0101000020E610000000E5EFDE510F5140D2AC6C1FF2404540","Izakolь"
987,"Каракур","0101000020E6100000950ED6FF39075140EE60C43E01124640","Karakur"
988,"Бесжылдық","0101000020E610000004E0449932F65440801B182FCC4A4840","Besjıldık"
989,"Куларык","0101000020E6100000C839FB1411625140A422A9E04BF24440","Kularık"
990,"Рабат","0101000020E61000001684F23E8E61514061FD9FC37C074540","Rabat"
991,"Көктал-1","0101000020E6100000340F60915F545140EE06D15AD1C84440","Köktal-1"
992,"Қарақалпақ","0101000020E610000071E82D1EDE3551407D5D86FF74C94440","Karakalpak"
993,"Мамбет","0101000020E6100000F28D322C904C5140314C5C7D2BE04440","Mambet"
994,"Сарысу","0101000020E6100000E97E4E417E3151402B172AFF5AC04440","Sarısu"
995,"Байырқұм","0101000020E6100000C2340C1F11095140ABD1AB014A0F4540","Bayırkұm"
996,"Келинтобе","0101000020E6100000F5DBD78173DD5040BB2BBB6070BB4540","Kelintobe"
997,"Бесарық","0101000020E6100000705F07CE19E950405836188FF7CA4540","Besarık"
998,"Кейден","0101000020E61000005567B5C01ED15040C2137AFD49EA4540","Keyden"
999,"Кеңес","0101000020E61000005A677C5F5CF25040618BDD3EABD64540","KeNges"
1000,"Манап","0101000020E61000004DF8A57EDEE6504004E275FD82D34540","Manap"
1001,"Бесарык","0101000020E6100000D4D688601CF15040A48CB80034D84540","Besarık"
1002,"Кайыршакты","0101000020E61000009702D2FE078151406C97361C96544540","Kayırşaktı"
1003,"Арнасай","0101000020E610000077DCF0BBE9005140A4FCA4DAA7834440","Arnasay"
1004,"Воскресеновка","0101000020E6100000103FFF3D78FB5040761BD47E6BA14A40","Voskresenovka"
1005,"Богородское","0101000020E610000065FD6662BA5E4F4041F2CEA10C514A40","Bogorodskoe"
1006,"Коржынколь","0101000020E61000005419C6DD20744F40AB77B81D1A4A4A40","Korjınkolь"
1007,"Мирное","0101000020E6100000ECA529029C604F402CF015DD7A514A40","Mirnoe"
1008,"Притобольское","0101000020E61000007C992842EA624F40F0C000C287504A40","Pritobolьskoe"
1009,"Увальное","0101000020E6100000FCC3961E4D634F40333509DE90564A40","Uvalьnoe"
1010,"Полтавка","0101000020E610000032AA0CE36E284F40CFBBB1A030D64A40","Poltavka"
1011,"Аккабак","0101000020E6100000E563778192A44F40956247E350994A40","Akkabak"
1012,"Аксирак","0101000020E610000082188D2125145040A71485A7A1F54A40","Aksirak"
1013,"Балыкты","0101000020E61000005B25581CCE8C4F40DEAF027CB7774A40","Balıktı"
1014,"Васильевка","0101000020E61000009F56D11F9A994F40DFE2E13D078A4A40","Vasilьevka"
1015,"Ждановка","0101000020E61000005E49F25CDFB14F404AEF1B5F7B944A40","Jdanovka"
1016,"Карамай","0101000020E610000032569BFF57085040AE80423D7D084B40","Karamay"
1017,"Каскат","0101000020E6100000815D4D9EB20750408063CF9ECB104B40","Kaskat"
1018,"Кировка","0101000020E6100000D52137C30DA84F40D8D30E7F4D8E4A40","Kirovka"
1019,"Коктерек","0101000020E6100000E8667FA0DC0E504012DE1E8480FC4A40","Kokterek"
1020,"Рязановка","0101000020E610000002B859BC58B64F403F1C2444F9AA4A40","Ryazanovka"
1021,"Садчиковка","0101000020E610000017450F7C0CBE4F40E5F1B4FCC0834A40","Sadçikovka"
1022,"Сатай","0101000020E6100000AA7D3A1E331350401763601DC7A34A40","Satay"
1023,"Шоккарагай","0101000020E6100000471FF30181055040D52137C30DA04A40","Şokkaragay"
1024,"Новоромановка","0101000020E6100000336E6AA0F93B5140D6A9F23D233F4A40","Novoromanovka"
1025,"Граниковка","0101000020E6100000BF64E3C116215140B0C8AF1F62434A40","Granikovka"
1026,"Новокронштадка","0101000020E61000008099EFE0271251402C2CB81FF0384A40","Novokronştadka"
1027,"Жиланды","0101000020E61000005055A181581A5140D673D2FBC6314A40","Jilandı"
1028,"Быстримовка","0101000020E6100000D49D279EB32051409D2FF65E7C3D4A40","Bıstrimovka"
1029,"Макеевка","0101000020E6100000A01BF56BC6125140CB5C2A8073114A40","Makeevka"
1030,"Пригородное","0101000020E61000008E6A227D241651403664F2BC0AF44940","Prigorodnoe"
1031,"Хлебное","0101000020E6100000149337C0CC045140CB49287D21164A40","Hlebnoe"
1032,"Пролетарка","0101000020E610000088BD50C07614514017F3734353FC4940","Proletarka"
1033,"Новый Городок","0101000020E6100000DD24068195225140855D143DF01D4A40","Novıy Gorodok"
1034,"Новоселовка","0101000020E6100000D1915CFE43165140E78D93C2BC214A40","Novoselovka"
1035,"Третьяковка","0101000020E6100000B418E1920817514061B5430DF0094A40","Tretьyakovka"
1036,"Богословка","0101000020E61000000D7217618A325140D6FD63213A2C4A40","Bogoslovka"
1037,"Виноградовка","0101000020E6100000B7741607E19F5140D63153FFC5094A40","Vinogradovka"
1038,"Малоалександровка","0101000020E61000005C74B2D4FA9051401F662FDB4EFD4940","Maloaleksandrovka"
1039,"Радовка","0101000020E61000001475E61E12A95140ECEE4B474A064A40","Radovka"
1040,"Ерназар","0101000020E6100000DE8838E771AC514078F6F0C05B014A40","Ernazar"
1041,"Ягодное","0101000020E6100000314278B471665140E0DFFB766DE54940","Yagodnoe"
1042,"Бирлик","0101000020E610000009C95DDF625E5140E35FBAFF7ED14940","Birlik"
1043,"Караколь","0101000020E610000053DD6D28C660514010E03EBCF8EB4940","Karakolь"
1044,"Ескі Қалқұтан","0101000020E6100000614381889E5C51409E5104824AE24940","Eskі Kalkұtan"
1045,"Еңбек","0101000020E610000038E4558C295D51405505590520E14940","ENgbek"
1046,"Зелёный Гай","0101000020E610000067D65240DA9D51401899805F23A34940","Zelyonıy Gay"
1047,"Ленинское","0101000020E61000003DB9A64066634F401230BABC395E4A40","Leninskoe"
1048,"Новостройка","0101000020E6100000912B50E67A9A494034DEB133E0A54940","Novostroyka"
1049,"Пилкино","0101000020E6100000BE16F4DE187A50407C4276DEC6324B40","Pilkino"
1050,"Аксуат","0101000020E6100000F2785A7EE02C5040A1866F61DDF24A40","Aksuat"
1051,"Айдар","0101000020E6100000983270404BB35040BFEFDFBC38234940","Aydar"
1052,"Акбулак","0101000020E6100000569A94826EE34F4079AEEFC3419E4940","Akbulak"
1053,"Аккиси","0101000020E6100000ACE3F8A1D25C5040702711E15F144940","Akkisi"
1054,"Аккошкар","0101000020E6100000DF1B430070A450407842AF3F89F74840","Akkoşkar"
1055,"Ангарское","0101000020E6100000D5CDC5DFF6AB5040F37519FED31B4940","Angarskoe"
1056,"Аралбай","0101000020E61000008BC058DFC0005040E0D91EBDE1E24840","Aralbay"
1057,"Бидайык","0101000020E6100000B91CAF40F4DE4F400B60CAC0014D4940","Bidayık"
1058,"Дружба","0101000020E6100000D28E1B7E37734F40C6C4E6E3DAB84940","Drujba"
1059,"Екидин","0101000020E61000009414580053895040BA2EFCE07CC24840","Ekidin"
1060,"Жекеколь","0101000020E61000005D8B16A06D525040CCD0782288EF4940","Jekekolь"
1061,"Кайга","0101000020E6100000BD19355F252D5040B4E6C75F5A784940","Kayga"
1062,"Қаламқарасу","0101000020E6100000C39ACAA2B0D14F4044E048A0C1DA4840","Kalamkarasu"
1063,"Карагансай","0101000020E61000000B60CAC0012C5040348639419B104A40","Karagansay"
1064,"Ахмет Байтұрсынұлы ауылы","0101000020E6100000A840C12044F44F4071A0D167516D4840","Ahmet Baytұrsınұlı auılı"
1065,"Карашатобе","0101000020E6100000C443183F8D5350405664744012144940","Karaşatobe"
1066,"Көкалат","0101000020E61000003D9B559FAB085040CD7344BE4BE54840","Kökalat"
1067,"Коктал","0101000020E610000039622D3E052A50404301DBC188FF4940","Koktal"
1068,"Косколь","0101000020E6100000CBBE2B82FFC14F401EDE736039FC4940","Koskolь"
1069,"Кургуус","0101000020E6100000EDD5C743DFEF4F405437177FDB154A40","Kurguus"
1070,"Кызылжулдуз","0101000020E610000028F38FBE497B5040395FECBDF8004940","Kızıljulduz"
1071,"Матросово","0101000020E6100000AED4B32094E750402750C422861F4940","Matrosovo"
1072,"Милысай","0101000020E610000006F7031E18564F401ADB6B41EF534940","Milısay"
1073,"Мукур","0101000020E610000026E1421EC13350402F8672A25D474940","Mukur"
1074,"Наурзум","0101000020E61000004A253CA1D7205040DBA337DC47C24940","Naurzum"
1075,"Новоселовка","0101000020E6100000A032FE7DC6055040105A0F5F26284A40","Novoselovka"
1076,"Ошаганды","0101000020E6100000CEA96400A80F50401EC3633F8B394940","Oşagandı"
1077,"Панфилово","0101000020E6100000CEA623809B4C50407D06D49B51B94940","Panfilovo"
1078,"Сарысу","0101000020E61000009B38B9DFA1E24F40EEB1F4A10BF04840","Sarısu"
1079,"Сахаровка","0101000020E61000000F81238106ED4E40567F8461C0CE4940","Saharovka"
1080,"Свободное","0101000020E61000006BF12900C6474F40849CF7FF71D04940","Svobodnoe"
1081,"Теректы","0101000020E610000060764F1E164C5040E6E8F17B9BEE4940","Terektı"
1082,"Узынкарасу","0101000020E61000003483F8C08E10504070EEAF1EF73B4940","Uzınkarasu"
1083,"Уштогай","0101000020E61000004B22FB20CB4A5040BB0A293FA96A4940","Uştogay"
1084,"Шили","0101000020E6100000844BC79C67664F4073637AC2123B4940","Şili"
1085,"Шұбалаң","0101000020E6100000C097C28366C94F40C6BE64E3C1DE4840","ŞұbalaNg"
1086,"Речное","0101000020E6100000D9D0CDFE408350407B6649809AE64940","Reçnoe"
1087,"Подгородка","0101000020E6100000BE67244223D84E40232F6B6281014B40","Podgorodka"
1088,"Батмановка","0101000020E61000008FAB915D69254F407EAB75E272CA4A40","Batmanovka"
1089,"Березовское","0101000020E6100000EF6FD05E7D124F4022E17B7F83AC4A40","Berezovskoe"
1090,"Есенкөл","0101000020E6100000A85489B2B7194F40F1845E7F12974A40","Esenköl"
1091,"Карачаколь","0101000020E6100000874ECFBBB1204F40A79201A08AB54A40","Karaçakolь"
1092,"Лесное","0101000020E61000005D5320B3B3224F40299DFEA2BA944A40","Lesnoe"
1093,"Лысановка","0101000020E61000002026E1421E8D4F4066D993C0E6C04A40","Lısanovka"
1094,"Назаровка","0101000020E6100000F67EA31D37204F40FA0E7EE200C04A40","Nazarovka"
1095,"Приозерное","0101000020E610000060764F1E16224F40A7AD11C138D04A40","Priozernoe"
1096,"Святославка","0101000020E61000003CF54883DB184F4091ED7C3F35F64A40","Svyatoslavka"
1097,"Славянка","0101000020E6100000E89FE062451D4F40EF39B01C21894A40","Slavyanka"
1098,"Уйское","0101000020E610000009DFFB1BB4BB4F4020B75F3E59194B40","Uyskoe"
1099,"Алешинка","0101000020E6100000342F87DD77E04F40A4A7C821E2EE4A40","Aleşinka"
1100,"Балыкты","0101000020E610000006F7031E182E50407B87DBA161214B40","Balıktı"
1101,"Павлов","0101000020E61000005019FF3EE3EE4F4021938C9C85CF4A40","Pavlov"
1102,"Алкау","0101000020E61000006C94F59B89F54F40A471A8DF85CF4A40","Alkau"
1103,"Загаринка","0101000020E6100000795A7EE02AE94F406CEBA7FFAC0F4B40","Zagarinka"
1104,"Каменка","0101000020E61000003DB9A64066D34F4099805F23491E4B40","Kamenka"
1105,"Каренинка","0101000020E6100000F38DE89E75D54F40E124CD1FD30C4B40","Kareninka"
1106,"Красносельское","0101000020E6100000556AF6402B0450406B0F7BA180D54A40","Krasnoselьskoe"
1107,"Кульчукай","0101000020E61000000306499F562350400475CAA31B2B4B40","Kulьçukay"
1108,"Лоба","0101000020E6100000CEC133A1492D5040AE9B525E2B194B40","Loba"
1109,"Милютинка","0101000020E61000004A287D21E4EA4F404489963C9E0C4B40","Milyutinka"
1110,"Молодежное","0101000020E6100000E31CD02DCFE54F40A224C918C4E74A40","Molodejnoe"
1111,"Русское","0101000020E61000009032E202D0FC4F4025AE635C71DD4A40","Russkoe"
1112,"Татьяновка","0101000020E610000056647440122A5040315F5E807DC24A40","Tatьyanovka"
1113,"Туленгут","0101000020E61000000A698D4127205040336B2920ED294B40","Tulengut"
1114,"Акчаколь","0101000020E610000047CB811E6A785040983270404BF54A40","Akçakolь"
1115,"Нововасильевка","0101000020E610000046D1031F83525040FB3BDBA337DA4A40","Novovasilьevka"
1116,"Уйкескен","0101000020E6100000022D5DC1366450409F3BC1FEEBE84A40","Uykesken"
1117,"Баталы","0101000020E610000098FC4FFEEE014F401D2098A3C76B4A40","Batalı"
1118,"Бегежан","0101000020E6100000BB7F2C4487504F40C9C7EE02258D4A40","Begejan"
1119,"Евгеновка","0101000020E61000008B6F287CB6A44F40E9B7AF03E74E4A40","Evgenovka"
1120,"Калиновка","0101000020E6100000EB724A404CBA4E40A14D0E9F74404A40","Kalinovka"
1121,"Набережное","0101000020E6100000871403249A664F40AAD4EC81566E4A40","Naberejnoe"
1122,"Нелюбинка","0101000020E610000062A3ACDF4C884F40295FD04202324A40","Nelyubinka"
1123,"Павловка","0101000020E6100000FD4AE7C3B38C4F4037894160E5424A40","Pavlovka"
1124,"Пушкино","0101000020E6100000F981AB3C81C84E40941799805FBB4940","Puşkino"
1125,"Ульяновское","0101000020E6100000AF25E4839E714F408D9944BDE08D4A40","Ulьyanovskoe"
1126,"Чебендовка","0101000020E610000061FD9FC37CF94E402D26361FD71C4A40","Çebendovka"
1127,"Шукубай","0101000020E61000001F813FFCFCCB4E402BF697DD93254A40","Şukubay"
1128,"Шункырколь","0101000020E6100000FCA5457D92F34E400D33349E08224A40","Şunkırkolь"
1129,"Щербиновка","0101000020E61000004B581B63274C4F406AD95A5F247E4A40","Şçerbinovka"
1130,"Белояровка","0101000020E610000011397D3D5FC74F40ABE97AA2EB1A4B40","Beloyarovka"
1131,"Красная Пресня","0101000020E6100000556AF6402B325040BF4351A04F0C4B40","Krasnaya Presnya"
1132,"Суриковка","0101000020E610000081936DE00EBA4F40CAC4AD8218CE4A40","Surikovka"
1133,"Тайсойган","0101000020E61000001CD2A8C0C93E50409F05A1BC8F274B40","Taysoygan"
1134,"Янушевка","0101000020E6100000F3CCCB61F7175040EDD808C4EBAA4A40","Yanuşevka"
1135,"Караоба","0101000020E6100000CA703C9F01465040B91CAF40F4A44A40","Karaoba"
1136,"Ленинградское","0101000020E6100000BD3AC780EC905040FA298E03AF944A40","Leningradskoe"
1137,"Мелитополь","0101000020E61000002F17F19D985A5040942F682101A34A40","Melitopolь"
1138,"Новое","0101000020E61000002635B401D84E50409A95ED43DE9A4A40","Novoe"
1139,"Дангербай","0101000020E6100000085A8121ABD74F407CBABA63B14F4A40","Dangerbay"
1140,"Жаксылык","0101000020E610000068942EFD4BCE4F401FBDE13E72574A40","Jaksılık"
1141,"Кубековка","0101000020E610000062855B3E921850401572A59E05694A40","Kubekovka"
1142,"Красногорское","0101000020E610000073D9E89C9F2C4F40D47FD6FCF8FD4940","Krasnogorskoe"
1143,"Дудаковка","0101000020E6100000B6DAC35E287150409A232BBF0C9E4A40","Dudakovka"
1144,"Ермаковка","0101000020E6100000562B137EA9695040F9872D3D9AAC4A40","Ermakovka"
1145,"Косколь","0101000020E6100000A25F5B3FFD8250409C53C90050A14A40","Koskolь"
1146,"Ленинское","0101000020E6100000BAF59A1E14825040A2444B1E4FA34A40","Leninskoe"
1147,"Новодудаковка","0101000020E61000001CF0F96184715040431F2C6343A34A40","Novodudakovka"
1148,"Соналы","0101000020E61000003CBF28417F79504002B859BC58A24A40","Sonalı"
1149,"Гришенка","0101000020E610000029E78BBD17D94E40DCBB067DE9314A40","Grişenka"
1150,"Семилетка","0101000020E610000046EF54C03DAF4F40E8A221E351844A40","Semiletka"
1151,"Шеген","0101000020E610000070067FBF98AD4F406364C91CCBBF4840","Şegen"
1152,"Аятское","0101000020E6100000747E8AE3C0494F40A9BF5E61C1694A40","Ayatskoe"
1153,"Воронежское","0101000020E61000008884EFFD0D564F400C06D7DCD1694A40","Voronejskoe"
1154,"Приреченское","0101000020E61000007DB1F7E28B4E4F400796236420694A40","Prireçenskoe"
1155,"Сивково","0101000020E6100000FF6CF5E681455140D6B5ACB13A9C4B40","Sivkovo"
1156,"Налобино","0101000020E610000098D821A3A83251406E241AEE6D9F4B40","Nalobino"
1157,"Пресновка","0101000020E61000009E341EB6BE4151406A04D149A58B4B40","Presnovka"
1158,"Халвай","0101000020E61000005DE2C80391694F401FD8F15F20664A40","Halvay"
1159,"Гурьяновское","0101000020E610000059315C1D000D4F40BD0166BE83E14A40","Gurьyanovskoe"
1160,"Ворошиловка","0101000020E6100000D68BA19C68094F4092054CE0D6E74A40","Voroşilovka"
1161,"Талды","0101000020E6100000C89A9141EEF652404EEFE2FDB88D4840","Taldı"
1162,"Кент","0101000020E6100000A8AAD0402CF75240FFCC203EB09D4840","Kent"
1163,"Жабай","0101000020E61000001CC3ADCC25F751405028FA3207B44940","Jabay"
1164,"Акжар","0101000020E6100000522F53EE990A524052A6875748A74940","Akjar"
1165,"Ақжар","0101000020E6100000713C9F01F54851407B6649809A104540","Akjar"
1166,"Амангелді","0101000020E6100000419B1C3EE94E5140543A58FFE7FC4440","Amangeldі"
1167,"Енбекши","0101000020E61000005F9A22C0E95A5140787E5182FE044540","Enbekşi"
1168,"Шанақ","0101000020E61000000742B280094E5140ADA1D45E440D4540","Şanak"
1169,"Шағыр","0101000020E6100000CFBEF2203D3E5140594C6C3EAE154540","Şağır"
1170,"Аққала","0101000020E6100000AA8FD14BD60A51409C6ED921FE1D4540","Akkala"
1171,"Жиделі","0101000020E6100000A2E6F5717E07514004C1882249154540","Jidelі"
1172,"Аққұм","0101000020E6100000C7BAB88D86F8504030325C78B9784540","Akkұm"
1173,"Ешкикора","0101000020E6100000D6E253008CFF5040B64C86E3F97A4540","Eşkikora"
1174,"Жанкел","0101000020E610000050FEEE1D350951402444F98216424540","Jankel"
1175,"Қолқұдық","0101000020E6100000AFDD2C149FF35040DC5E775F3A834540","Kolkұdık"
1176,"Уштам","0101000020E6100000553431B841F7504094D0A79F81804540","Uştam"
1177,"Шенгельды","0101000020E61000009C6B98A1F10851404BC8073D9B614540","Şengelьdı"
1178,"Шалкар","0101000020E6100000782AE09EE7B45140A6D1E4620C6C4940","Şalkar"
1179,"Бірлік","0101000020E610000069C70DBF9BB5514010751F80D4784940","Bіrlіk"
1180,"Алтын дала","0101000020E610000034B91803EBE84F40874ECFBBB1AE4A40","Altın dala"
1181,"Еңбек","0101000020E6100000FF08C38025ED4F404FE960FD9FB54A40","ENgbek"
1182,"Жуковка","0101000020E61000001363997E89F04F401E6FF25B74C04A40","Jukovka"
1183,"Майалап","0101000020E6100000637C98BD6CE54F40BD344580D3DB4A40","Mayalap"
1184,"Сарыжаз","0101000020E6100000D4B837BF61F5504094DBF63DEA294640","Sarıjaz"
1185,"Шага","0101000020E6100000D5CA845FEA0B514027DBC01DA8114640","Şaga"
1186,"Айгене","0101000020E6100000C086962BF243514079793A5794014640","Aygene"
1187,"Акалтын","0101000020E6100000BB0A293FA90151402E56D4601A024540","Akaltın"
1188,"Достық","0101000020E6100000649126DE01085140B4B0A71DFE064540","Dostık"
1189,"Егизкум","0101000020E61000003DD175E107015140910BCEE0EF0B4540","Egizkum"
1190,"Ақ үй","0101000020E6100000DD274701A2465140EA5A7B9FAABE4440","Ak üy"
1191,"Қанағат","0101000020E61000004701A260C65051405B61FA5E43BC4440","Kanağat"
1192,"Арыс","0101000020E6100000C5A7A55EDC1851402A80739021654540","Arıs"
1193,"Сарыкөл","0101000020E61000001CD2A8C0C91251408E3EE60302514540","Sarıköl"
1194,"Ынталы","0101000020E6100000DB300A82C7575140BE6A65C22FD14440","Intalı"
1195,"Мұқаншы","0101000020E61000009B594B0169835340E89FE06245714640","Mұkanşı"
1196,"Мәулімбай","0101000020E6100000755776C1607853405BB56B425A6C4640","Mәulіmbay"
1197,"Шоптиколь","0101000020E6100000F30AFAC1AF025240A7C931FE22744940","Şoptikolь"
1198,"Кудуксай","0101000020E61000003F8C101E6D664D40CBBE2B82FF034940","Kuduksay"
1199,"Абай","0101000020E61000007D152A49E8284D405F888B9246174940","Abay"
1200,"Сарысай","0101000020E61000004792205C01494D40EE3F321D3A314940","Sarısay"
1201,"Жарбутак","0101000020E6100000A3F7D73C58324D407DEDF4DE73134940","Jarbutak"
1202,"Кызылсу","0101000020E61000005365CEE968424D40D816F950FD3C4940","Kızılsu"
1203,"Бабатай","0101000020E6100000051555BFD2D14B400327DBC01DA64840","Babatay"
1204,"Сарбулак","0101000020E6100000E65AB4006DDF4B4078F17EDC7EED4840","Sarbulak"
1205,"Абдыбулак","0101000020E61000000299428C7CCD4B40EE8C00B8A3E24840","Abdıbulak"
1206,"Алтыкарасу","0101000020E6100000813FFCFCF7EE4B402A029CDEC5994840","Altıkarasu"
1207,"Каратал","0101000020E61000009A50D20D5E614B400934D8D479784840","Karatal"
1208,"Кумжарган","0101000020E6100000FE261422E0724B40A0A4C00298904840","Kumjargan"
1209,"Бестамак","0101000020E6100000F3AE7AC03C884B406AA67B9DD4DB4840","Bestamak"
1210,"Жиренколь","0101000020E61000006C6006BEFD704B40F2553C3FD65F4940","Jirenkolь"
1211,"Бестау","0101000020E6100000BB7F2C4487024C402E9276A38F294940","Bestau"
1212,"Карабулак","0101000020E6100000BBECD79DEE6C4C40DDEBA4BE2CE34840","Karabulak"
1213,"Кенсахара","0101000020E6100000E15D2EE23B484C40C801052857554940","Kensahara"
1214,"Полтавка","0101000020E61000006C2409C2157A4C4012BD8C62B9814940","Poltavka"
1215,"Бутак","0101000020E6100000E4688EACFC984C408FE5B8AEF33E4940","Butak"
1216,"Елек","0101000020E61000003C4D66BCADAE4C40889CBE9EAFCF4840","Elek"
1217,"Қалмаққырған","0101000020E61000007A2CC7759D644C4087E69546279A4840","Kalmakkırğan"
1218,"Саға","0101000020E6100000181CCAF55BB94C40F1A19F04913E4840","Sağa"
1219,"Жағабұлақ","0101000020E610000094B1906FA5C74C401E5F31D92E464840","Jağabұlak"
1220,"Георгиевка","0101000020E6100000B610E4A084854C403FE0810184394940","Georgievka"
1221,"Қарағандысай","0101000020E6100000C2853C821B4D4C40096CCEC133274940","Karağandısay"
1222,"Қосөткел","0101000020E6100000795A7EE02AE74B408542041C42114940","Kosötkel"
1223,"Булак","0101000020E610000095D233BDC40E4C401DE4F560520C4940","Bulak"
1224,"Сарытогай","0101000020E61000003A6E9D24023B4C40BCD463B6BF1A4940","Sarıtogay"
1225,"Самбай","0101000020E610000069FD2D01F8994C4089EDEE01BAFD4840","Sambay"
1226,"Қызылжар","0101000020E61000001678DD1104AF4C40410A43893BF44840","Kızıljar"
1227,"Белогорское","0101000020E6100000200BD12170C64C4043CBBA7F2C2E4940","Belogorskoe"
1228,"Беккул баба","0101000020E610000026C632FD12C84C40CAF6C6B546274940","Bekkul baba"
1229,"«ШАРДАРА» аэродромы Б/Д","0101000020E6100000C0CB0C1BE5FD504037AAD381ACA24440","«ŞARDARA» aerodromı B/D"
1230,"Сарыхобда","0101000020E6100000EFE714E467394C4090D8EE1EA0E74840","Sarıhobda"
1231,"Ащысай","0101000020E6100000532A3CC32F2F4C40CF1BDDF75ED34840","Aşçısay"
1232,"Болгарка","0101000020E61000005167EE21E1434C40B7D100DE02D34840","Bolgarka"
1233,"Сабындыколь","0101000020E610000082C98D226B174D4037AAD381ACB54840","Sabındıkolь"
1234,"Велиховка","0101000020E6100000EA5A7B9FAA044D40CF85915ED4664940","Velihovka"
1235,"Айтпайка","0101000020E6100000954737C2A2084D40302FC03E3A6B4940","Aytpayka"
1236,"Көптоғай","0101000020E610000041B62C5F97D74C402123A0C211104940","Köptoğay"
1237,"Амангельды","0101000020E6100000C2A6295D555D4C407D31A53F45EC4840","Amangelьdı"
1238,"Донгелексор","0101000020E6100000DB7525B847D44B40ED2296DE48F64740","Dongeleksor"
1239,"Александровка","0101000020E6100000E4486760E4BB54405376FA415D3C4940","Aleksandrovka"
1240,"Карабатан","0101000020E61000005F590E9997284A409D77ADCE7BA34740","Karabatan"
1241,"Тасқопа","0101000020E610000073F4F8BD4DCB4B409EEDD11BEE6D4840","Taskopa"
1242,"Аралтоғай","0101000020E6100000C070F8EEA00C4E406A8F728B54EA4840","Araltoğay"
1243,"Киякты","0101000020E61000006939D0436D154E40BF4351A04FD84840","Kiyaktı"
1244,"Талдык","0101000020E6100000374CD98E4EEC4D4072CBFDC4B7894840","Taldık"
1245,"Улгайсын","0101000020E6100000A79608AFB8254E40E0C3808010BF4840","Ulgaysın"
1246,"Нұра","0101000020E6100000187B2FBE68274F4018CFA0A17F724840","Nұra"
1247,"Аманөткел","0101000020E6100000D61BB5C2F4C54E4029417FA1470E4740","Amanötkel"
1248,"Ойсылкара","0101000020E6100000F08AE07F2B4D4D404EECA17DACFC4840","Oysılkara"
1249,"Жаланаш","0101000020E6100000580F4EFA31914E409E3017A710544740","Jalanaş"
1250,"Жарқамыс","0101000020E61000007AE3A430EF394C4071242B1AC6F74740","Jarkamıs"
1251,"Қаражар","0101000020E6100000DD5042FA371A4C40E4A08499B6EB4740","Karajar"
1252,"Исаево","0101000020E6100000FCDEA63FFB2F534007EE409DF2B04540","İsaevo"
1253,"Жармұхамбет","0101000020E610000043AD69DE71335340A3B08BA207B04540","Jarmұhambet"
1254,"Елтай","0101000020E6100000FD14C781572E53403C6876DD5BAF4540","Eltay"
1255,"Мадениет","0101000020E6100000C976BE9F1A34534021EA3E00A9AB4540","Madeniet"
1256,"Береке","0101000020E61000003E95D39E922D5340CC61F71DC3AF4540","Bereke"
1257,"Лесхоз","0101000020E6100000A70EA8ED953A53403DB7D09508904540","Leshoz"
1258,"Бостандык","0101000020E61000006BD3D85E0BDA51404AECDADE6EF94A40","Bostandık"
1259,"Аккайтым","0101000020E61000005649641F64A54D4067EE21E17BBD4740","Akkaytım"
1260,"Байкадам","0101000020E610000000C79E3D979D4D406891ED7C3FAD4740","Baykadam"
1261,"Меловые Горки","0101000020E610000041102043C7AC494030F31DFCC4914940","Melovıe Gorki"
1262,"Тукпай","0101000020E6100000AFB0E07EC0C34940AC71361D01964940","Tukpay"
1263,"Айтиево","0101000020E61000007842AF3F89C74940001E51A1BA994940","Aytievo"
