"id","name","geom","nametr"
297,"Джаны-Айыл","0101000020E61000004A9E46B5E3EC5140D042A78C24C54440","Djanı-Ayıl"
298,"Чарба","0101000020E6100000034015376EEC5140AE7DA603FEC44440","Çarba"
299,"Чулук-Колот","0101000020E61000004275183845EA5140589297906ACC4440","Çuluk-Kolot"
300,"Тегене","0101000020E61000005070B1A2860D5240606523C621C34440","Tegene"
301,"Чеч-Дебе","0101000020E6100000F079B42737EB5140BCD7FFEF3EC84440","Çeç-Debe"
302,"Чолпон-Ата","0101000020E6100000AC9D7296A32652408CE145BAFAF44440","Çolpon-Ata"
303,"Бюргендю","0101000020E6100000CDFEE5FF7AC6514081BADCBB61214440","Byurgendyu"
304,"Кара-Шыбак","0101000020E6100000EDAB61751A0C52404CE3175E49C24340","Kara-Şıbak"
305,"Алак","0101000020E610000062951CC157125240E8BF07AF5D1F4440","Alak"
306,"Арык-Тейит","0101000020E61000006AB702AFBB1252405E96C0F7481D4440","Arık-Teyit"
307,"Озерное","0101000020E610000038E3EAB6FA5F524002D9EBDD1F604540","Ozernoe"
308,"Железнодорожное","0101000020E6100000E08BE54CC9D9524077853E58C6684540","Jeleznodorojnoe"
309,NULL,"0101000020E6100000E5E2B9089D8F534062A06B5F40464540",NULL
310,"Каркыра","0101000020E6100000565348E89DC953405B0B0E8A41614540","Karkıra"
311,"Мурдаш","0101000020E61000001DD83BEDBA5D52408E0244C18C134440","Murdaş"
312,"Терек","0101000020E6100000BEC0AC50A463524083A44FABE8014440","Terek"
313,"Восьмое марта","0101000020E6100000373C180C09DA5240517B5BFAE1BA4440","Vosьmoe marta"
314,"Карашоро","0101000020E6100000F81E89F260EA51404E733CB02DF94340","Karaşoro"
315,"Ийри-Суу","0101000020E6100000EADB93D1121453402AE620E868BB4440","İyri-Suu"
316,NULL,"0101000020E6100000B3C178BC7F165340CF8D44C3BDBE4440",NULL
317,"Черик","0101000020E610000005ACB07419955340B92F0CFDB8404540","Çerik"
318,"Зеленый Гай","0101000020E6100000CCDD9D6BCE8A5340EEB3CA4C69464540","Zelenıy Gay"
319,"Чон-Джаргылчак","0101000020E61000002426A8E15B69534052616C21C8174540","Çon-Djargılçak"
320,NULL,"0101000020E6100000764E5887C8645340F4E159828C164540",NULL
321,"Кажы-Саз","0101000020E6100000A95EC834644F5340186BC9F4950A4540","Kajı-Saz"
322,NULL,"0101000020E610000077D613025E4E534092E11D85900A4540",NULL
323,"Ак-Сай 1","0101000020E610000089D57A1A0B3B534068C3ABF6FA164540","Ak-Say 1"
324,"Ак-Терек","0101000020E6100000AC41F394302D5340B08806CEBE1F4540","Ak-Terek"
325,"Ири-Булунг","0101000020E61000002547F075080352405CB9CD0AFBD84440","İri-Bulung"
326,"Кузугун-Тас","0101000020E6100000D89A5203F2025240F943D8953BE44440","Kuzugun-Tas"
327,"Онтогон","0101000020E61000000A6F6AFB320352405753A3A190E14440","Ontogon"
328,"Чалдыбар","0101000020E6100000ABDF96D93103524087AAF303B2DB4440","Çaldıbar"
329,"Кара-Жыгач","0101000020E6100000D1BCD2E844045240C9C1B68F26D14440","Kara-Jıgaç"
330,"Кызыл-Чарба","0101000020E61000001E047866DDFD51407C8560B076414540","Kızıl-Çarba"
331,"Чон-Токой","0101000020E6100000BBC3DCA4D825524045F12A6B9B3E4540","Çon-Tokoy"
332,"Өрнeк","0101000020E61000006D20B825CD265240A4ECE35762464540","Örnek"
333,"Үч-Эмчек","0101000020E6100000ECB6555A102652406E693524EE464540","Üç-Emçek"
334,"Сөгөт","0101000020E610000076E3384B24F25140ADB94846735D4540","Sögöt"
335,"Беш-Арал","0101000020E61000004F19A48570A05140586A6226F6D64440","Beş-Aral"
336,"Бузук","0101000020E6100000E2708B9E00CA5140032670EB6EBF4440","Buzuk"
337,"Бузук","0101000020E610000073052516C2CA51406F8C5363F8BC4440","Buzuk"
338,"Семет","0101000020E6100000B7DE252749FA5140C9FF89366CB74440","Semet"
339,"Имам-Ата","0101000020E61000004C338232B204524048AE51C543BE4440","İmam-Ata"
340,"аул Караташ","0101000020E61000000BD7FE29302F52401DD83BED3A314440","aul Karataş"
341,"Алгабас","0101000020E61000001F31D527144D524044728D2A1E2A4440","Algabas"
342,"Караталаа","0101000020E6100000EDAAF69FEB615240FBF6BF6DB7044440","Karatalaa"
343,"Кыркол","0101000020E610000092EDD7F8A75E5240C8D2872EA8244440","Kırkol"
344,"Таргалак","0101000020E61000005F57DD34C7625240C76D8F392A074440","Targalak"
345,"Арча-Булак","0101000020E6100000A59421D802455240761C3F541AD84340","Arça-Bulak"
346,"Жерге-тал","0101000020E6100000C9A2FA183D5F5240E8436161D2FD4340","Jerge-tal"
347,"Кара-Кабак","0101000020E61000004E42E90B212E5240A29174722BD54340","Kara-Kabak"
348,"Карасай","0101000020E6100000D0D4EB16817953408533AE6EABC84440","Karasay"
349,"Иштык","0101000020E6100000923F1878EE9153406DCA709758CD4440","İştık"
350,"Kichinechar","0101000020E61000005DB6E7436117524084C3C194370A4540","Kichinechar"
351,"Kurunuy","0101000020E6100000377980DD1F145240BBF9FCE6B40C4540","Kurunuy"
352,"Jany-Jer","0101000020E6100000A8E33103151952400426CBA4E1074540","Jany-Jer"
353,"Shanyk","0101000020E61000006ABA432F481B5240EE9EF29EB9024540","Shanyk"
354,"Keskentyube","0101000020E6100000498A236AFD1D5240C6B4801A08024540","Keskentyube"
355,NULL,"0101000020E61000007EF49727211F524046312F76B1054540",NULL
356,"Sagyzkandyk","0101000020E610000077E1BD59B91F5240F03FE88F1FFD4440","Sagyzkandyk"
357,"Пикертык","0101000020E6100000B407B53A14A153406F7DFDB561D64440","Pikertık"
358,"Тамды-Суу","0101000020E6100000569A39C9FB265340CE4AFF379BD54440","Tamdı-Suu"
359,"Алтын-Мазар","0101000020E6100000A8925C59FD0E5240B7C315061B984340","Altın-Mazar"
360,"Ийрек","0101000020E610000076B5262724525240A9C8D754CC414440","İyrek"
361,"Кочкор-Ата","0101000020E6100000323D6189074952408C7B3DA940474440","Koçkor-Ata"
362,"Жака","0101000020E6100000742E200FD84F524076E8AA2F013B4440","Jaka"
363,"Коргон","0101000020E610000074982F2F404F524010D143C8D43A4440","Korgon"
364,"Корок","0101000020E610000016342DB132505240547A01518B394440","Korok"
365,"Жыгды","0101000020E61000007D8857A3E84D524032491BFD1E3A4440","Jıgdı"
366,"Ункур","0101000020E610000017F37343535252407E5704FF5B404440","Unkur"
367,"Көлдук","0101000020E61000004EDAAF96965F5240F04C0DD9E5FE4340","Kölduk"
368,"Ыргайты","0101000020E6100000554B3ACAC15D52407E82D5A24FF94340","Irgaytı"
369,"Кара-Джилга","0101000020E6100000A7406667D159524088EBBD9DE9F34340","Kara-Djilga"
370,"Чон-Каракол","0101000020E6100000214A6A57D754524087527B116DF14340","Çon-Karakol"
371,"Дорстрой","0101000020E6100000729648588A4B5240A300F676F0E24340","Dorstroy"
372,"Бардоба","0101000020E610000022BAB1EA3D515240ED74311702C14340","Bardoba"
373,"Сары-Ой","0101000020E6100000FE1BC583F7CD5240593739D78BB24440","Sarı-Oy"
374,"Алыш","0101000020E61000001028F62B780C5340609D19B3DBB84440","Alış"
375,"Кенеш","0101000020E610000070500CDA750853400B6943B40CB84440","Keneş"
376,"Кенеш","0101000020E61000006565451E5227524030F488D1733C4540","Keneş"
377,"Кара-Мойнок","0101000020E6100000D9CC21A905CF5240266E15C4401E4540","Kara-Moynok"
378,"Каркидон","0101000020E6100000A65EB7080C0652400FA37B31EF324440","Karkidon"
379,"Сырт","0101000020E61000008800964B19095240FAA35EA6DC364440","Sırt"
380,"Бабыр","0101000020E61000008586B47C93585240F5786BAA385E4440","Babır"
381,"Дон-Булак","0101000020E6100000C6D166E693575240A59D3F129B604440","Don-Bulak"
382,"Бабаш уулу","0101000020E6100000E2AA5736185652409947FE60E0604440","Babaş uulu"
383,"Тёолёс","0101000020E6100000FC54151A08565240667EDA4D955F4440","Tyoolyos"
384,"Кызыл-Ой","0101000020E61000009879BCDA1B595240398C930C4A304440","Kızıl-Oy"
385,"Калматай","0101000020E6100000FEC5223C905D524043F8BC87F04E4440","Kalmatay"
386,"Пор","0101000020E610000090AADCFA9F5A52409CA80073884E4440","Por"
387,"Көндүк","0101000020E610000001987CFD5A8852409E6B4E14D73B4440","Köndük"
388,"Канджыга","0101000020E6100000D4BB783FEE615240FFE32950308D4440","Kandjıga"
389,"Кызыл-Суу","0101000020E6100000B2182B20A362524097804EF7F0934440","Kızıl-Suu"
390,"Бото-Мойнок","0101000020E61000008E10D4DF015752405E6ADF3719714440","Boto-Moynok"
391,"Кара-Колот","0101000020E6100000D7D6F445E758524031C6D166E67C4440","Kara-Kolot"
392,"Ор-Казган","0101000020E61000002BE8AC052C58524004D2B47A3D7A4440","Or-Kazgan"
393,NULL,"0101000020E6100000BD7D0C0C8F5D52401D5C959FAF864440",NULL
394,"Таш-Акур","0101000020E61000007D8450943A485240DFC0898D1E6C4440","Taş-Akur"
395,"Кош-Коргон","0101000020E61000005B1D4AFEF14F5240DCAD765E74634440","Koş-Korgon"
396,"Кара-Булак","0101000020E61000008C7B3DA9406752406F980DD70F5E4440","Kara-Bulak"
397,"Карчабек","0101000020E6100000CAE83697516252409A5544F23A6A4440","Karçabek"
398,"Сасык-Булак","0101000020E6100000FB83375A446752409494AAA3995A4440","Sasık-Bulak"
399,"Чечебей","0101000020E6100000D03648D2FF6052409D15ACCCEF5B4440","Çeçebey"
400,"Алтын-Кюрек","0101000020E6100000C224A6553E6152408274B169A5434440","Altın-Kyurek"
401,"Насирдин","0101000020E610000094A2957B816152406FDE93E23E454440","Nasirdin"
402,"Сары-Таш","0101000020E6100000A3AAAEE87B635240AB967494834C4440","Sarı-Taş"
403,"Жылкол","0101000020E61000006FB1EC93ED6B524017974FFB524B4440","Jılkol"
404,"Буйга","0101000020E6100000DE18A7C67072524012FB5F09FF414440","Buyga"
405,"Кара-Таш","0101000020E6100000C61DCAAB4E7E5240338AE59656464440","Kara-Taş"
406,"Кара-Таш","0101000020E6100000CD446C0BAA7B52402C6920F186464440","Kara-Taş"
407,"Токбай-Талаа","0101000020E6100000515E752E567052406A45402A6A454440","Tokbay-Talaa"
408,"Ачык-Таш","0101000020E61000005DED725BEC93524093F139C148224440","Açık-Taş"
409,"Бору-Токой","0101000020E61000001568C1D5CB955240E0E1D121CB224440","Boru-Tokoy"
410,"Кара-Кулжа","0101000020E61000005359B9BCDE8F5240A5283C0DBD264440","Kara-Kulja"
411,"Ой-Тал","0101000020E61000001E6FF25B74865240C636A968AC364440","Oy-Tal"
412,"Антибиотик","0101000020E61000007B22991FC9B1524038FAF3C87A634540","Antibiotik"
413,"Горное","0101000020E6100000D0FE51E5C5B2524082F3F3F0AF634540","Gornoe"
414,"Камвольщик","0101000020E610000093FE5E0A8FB5524024DBAFF14F624540","Kamvolьşçik"
415,"Лада","0101000020E610000068F45954FAB4524052E5C5D33C644540","Lada"
416,"Нур","0101000020E6100000EC67B11449B5524010B3976DA7634540","Nur"
417,"Радуга","0101000020E61000000AF4893CC9B25240437D810F14644540","Raduga"
418,"Строитель 1","0101000020E610000072EC8FE6FEB45240E1777874C8634540","Stroitelь 1"
419,"Текстильщик","0101000020E6100000373E497059B2524061E35531F0634540","Tekstilьşçik"
420,"СТ Тепловик","0101000020E6100000C48DA5596AB05240D5AD43DA6B654540","ST Teplovik"
421,"Эдельвейс","0101000020E61000006357A4D304B352403F2B7AF18F634540","Edelьveys"
422,"Карл-Маркс","0101000020E6100000E6690AAE83515240C08D39741F534440","Karl-Marks"
423,"Ынтымак","0101000020E6100000DF03CF18C14F524029A5B107A4414440","Intımak"
424,"Элчибек","0101000020E6100000E3D6EE68AD4F52408C3CFF2C4C3F4440","Elçibek"
425,"Аскалы","0101000020E61000007FFC00FF6F6252405230BEC3480A4440","Askalı"
426,"Конобай-Талаа","0101000020E610000027ABD84ECA6A5240F4CBBB45BB354440","Konobay-Talaa"
427,"При-Савай","0101000020E6100000EB93371B06415240AC8E1CE90C5E4440","Pri-Savay"
428,"Ынтымак","0101000020E6100000B75384E5193F5240854CE8E4FB5D4440","Intımak"
429,"СК Ала-Тоо","0101000020E6100000D32C75359EAA5240CFF2E1FEC8584540","SK Ala-Too"
430,"СК Горный воздух","0101000020E61000001E262BD0B8A95240D0F643C7695D4540","SK Gornıy vozduh"
431,"СК Горный","0101000020E61000007F5B66C7FCAA52402AA73D25E7574540","SK Gornıy"
432,"СК КТР Толкуну","0101000020E6100000D188E30A39A95240F0AA6285B6634540","SK KTR Tolkunu"
433,"СК Мичуринец","0101000020E6100000056A317898A95240A77E390E175E4540","SK Miçurinets"
434,"СК Победа","0101000020E6100000DB1BD71AA5A95240911040C5CC5E4540","SK Pobeda"
435,"Предгорный","0101000020E6100000B4D9A21614AA52404C101A660D5B4540","Predgornıy"
436,"СК Предгорный","0101000020E610000013A2D7FAFDA852400289810937624540","SK Predgornıy"
437,"СК Приборист","0101000020E6100000C37E4FAC53A9524097A949F086654540","SK Priborist"
438,"СК Салкын","0101000020E61000006D9A2D0F88AA5240FEECECD055594540","SK Salkın"
439,"СК Строитель","0101000020E6100000A3BD0BA540A952404565C39ACA644540","SK Stroitelь"
440,"СК Труд","0101000020E61000003403A61D48A9524000BBE4C97F604540","SK Trud"
441,"Трудовой отдых","0101000020E61000000A55206926A95240D7FE29B05B624540","Trudovoy otdıh"
442,"СК Художник","0101000020E6100000D5E8D50025A95240C47D3F9017634540","SK Hudojnik"
443,"СК Эдельвейс","0101000020E61000003C11C47938AA5240F1BFF0A54B5A4540","SK Edelьveys"
444,"СК Энергетик","0101000020E6100000DAF2DB218FA95240992842EA765F4540","SK Energetik"
445,"СК Береке","0101000020E6100000A708CB330AA45240F553D279435F4540","SK Bereke"
446,"СК Весна","0101000020E61000004EBDC9CA0AA35240AA08DC5FE25B4540","SK Vesna"
447,"СК Восход","0101000020E61000002A221EE4D0A1524018DEF64E16584540","SK Voshod"
448,"СК Восход","0101000020E61000008991CAB939A3524082FE428F185D4540","SK Voshod"
449,"СК Гидрогеолог","0101000020E61000004E53BAAAA2A352408EA8F523EA5E4540","SK Gidrogeolog"
450,"СК Горный ветерок","0101000020E6100000907758F2C2AA5240E71BD13DEB644540","SK Gornıy veterok"
451,"СК Горный воздух","0101000020E6100000A9458EBE93A252400ADF56D5265A4540","SK Gornıy vozduh"
452,"СК Гульзар","0101000020E6100000F84C9B16E1A25240B3C755760B5B4540","SK Gulьzar"
453,"СК Журналист","0101000020E6100000CC0C1B657DA15240FF8062BF82574540","SK Jurnalist"
454,"СК Здоровье","0101000020E61000007F70992E1FA35240CC1B7112945C4540","SK Zdorovьe"
455,"СК Кара-Тоо","0101000020E6100000D0D1AA9674A9524088F8E2E6AF644540","SK Kara-Too"
456,"СК Проектировщик","0101000020E6100000A49FBA0386A35240443756BD575E4540","SK Proektirovşçik"
457,"СК Север","0101000020E6100000CD2ECECED8A35240A20C5531955E4540","SK Sever"
458,"СК Строитель","0101000020E61000000E4F0A4E58A152408BCEE8FD35574540","SK Stroitelь"
459,"СК Трудовые резервы","0101000020E61000005EE3E94BA5A15240A8D60CBACE574540","SK Trudovıe rezervı"
460,"СК Юбилейный","0101000020E6100000AC45FAA35EA352400FF0A485CB5D4540","SK Yubileynıy"
461,"СК Автомобилист","0101000020E61000007B10A738B39F5240BF08BF7916614540","SK Avtomobilist"
462,"СК Алча","0101000020E6100000185A9D9C21A052409B68A1AEFF5F4540","SK Alça"
463,"СК Асель","0101000020E610000094F59B89E99F5240EDC7DC6BF75F4540","SK Aselь"
464,"СК Горный","0101000020E61000000371C394ED9F52405DBB59283E604540","SK Gornıy"
465,"СК Дружба","0101000020E610000039F7B248EE9F52408D5B71169B604540","SK Drujba"
466,"СК Ак-Сай-Агат","0101000020E6100000EB820BC3119E5240810E4E9F78644540","SK Ak-Say-Agat"
467,"СК Ак-Суу","0101000020E610000004E44BA8E09E52408164952DED624540","SK Ak-Suu"
468,"СК Арашан","0101000020E610000068A730001E9E5240255AF2785A664540","SK Araşan"
469,"СК Бахчисарай","0101000020E6100000867DF1FBED9B5240A15115AEA2644540","SK Bahçisaray"
470,"СК Водник","0101000020E6100000FC92E8C0CD9C5240E57CB1F7E2634540","SK Vodnik"
471,"СК Ивановец","0101000020E61000004CDD3AA43D9E52408E3C1059A4654540","SK İvanovets"
472,"СК Луч","0101000020E61000005CCE00721D9C5240F34872AF82644540","SK Luç"
473,"СК Мечта","0101000020E6100000E38112B0E79E5240BB911E2B9D634540","SK Meçta"
474,"СК Онор","0101000020E6100000EAF81EE42B9F52408AD640A9AC624540","SK Onor"
475,"СК Радуга","0101000020E6100000C4CCE3D55E9C5240D967846D7A644540","SK Raduga"
476,"СК Рассвет","0101000020E61000005CDDFB65419E52404C3CFB253D644540","SK Rassvet"
477,"СК Союз","0101000020E610000054837A44169E52401850B9D3E7664540","SK Soyuz"
478,"СК Строитель","0101000020E610000037C64E78899E52403B26416E75634540","SK Stroitelь"
479,"Калтар","0101000020E610000058E2016553A15240B80B282F8D684540","Kaltar"
480,"СК Земледелец","0101000020E6100000681AB91391A1524058456E3C8E634540","SK Zemledelets"
481,"СК Политехник","0101000020E6100000AE2182BBFDA152402F3196E997634540","SK Politehnik"
482,"СК Сельхозтехника","0101000020E6100000B6453E54BFA152406F8099EFE0634540","SK Selьhoztehnika"
483,"Эрке-Сары","0101000020E6100000843A9B44F317524044B813364D384540","Erke-Sarı"
484,"Станбек","0101000020E610000062D284926E1D5240B7FF120203384540","Stanbek"
485,"Сары-Курай","0101000020E610000038E85C9B570252407A6B05F291454540","Sarı-Kuray"
486,"Tokoy","0101000020E610000086D3388A62C55140F2F2CF679B114440","Tokoy"
487,"Кызыл-Коргон","0101000020E6100000B00FFCB932C55140FA2BBF677F134440","Kızıl-Korgon"
488,"Кок-Добо","0101000020E6100000AAC024F0E2DC51407CC49E2C6B4A4540","Kok-Dobo"
489,"Кайсар","0101000020E6100000C3C5408DB17952403205C655C0184540","Kaysar"
490,"Водохранилище","0101000020E6100000BD6A0A09BDDC5140616BB6F292AF4440","Vodohranilişçe"
491,"Тунук","0101000020E61000000EF5BBB0B57C5240776C5F9BE8194540","Tunuk"
492,"Уч-Чымчык","0101000020E610000015CD5E11D77D52408A0453CDAC124540","Uç-Çımçık"
493,"1 Май","0101000020E6100000A4ED4E2D117F52406DEC6D8ECE134540","1 May"
494,"Жизген","0101000020E61000001DE1592753555140FF6F36678EED4340","Jizgen"
495,"Чон-Cай","0101000020E6100000406A132777B95140EB4A15D6D79A4440","Çon-Cay"
496,"Жаны-Турм","0101000020E6100000D955ED3FD73052403C8D0F0E51494440","Janı-Turm"
497,"Борлуу-Кыя","0101000020E61000006BB2EB83515452403586EFB380F54440","Borluu-Kıya"
498,"Таалга","0101000020E610000044D8953BD8815240D472B1B332E24440","Taalga"
499,"Котур-Суу","0101000020E6100000870D60DB6C805240D65D8F7868E14440","Kotur-Suu"
500,"Соогонду","0101000020E610000096FECAEFD98C5240EDD0555F02DA4440","Soogondu"
501,"Аскалы","0101000020E6100000839C418D8C655240551D28A6C10A4440","Askalı"
502,NULL,"0101000020E6100000FE7F9C30E1655240797A00E6B50C4440",NULL
503,"28 Га Жил массив","0101000020E610000065236B685EAD52409269238DC0714540","28 Ga Jil massiv"
504,"Санташ","0101000020E61000007D3CF4DDADBF5340309BA50980604540","Santaş"
505,"Кайрагач","0101000020E6100000A4671FD0BE62514073A48EE9640A4440","Kayragaç"
506,"Кара-Киндик","0101000020E610000071ED9F023B5D52405FEFFE78AFD94340","Kara-Kindik"
507,"Икизяк","0101000020E61000001AF620A92A735240AB20AB0084D64340","İkizyak"
508,"Чон-Кызыл Cуу","0101000020E61000000D349F73B7845340C4E347A1D1274540","Çon-Kızıl Cuu"
509,"Арчалы","0101000020E6100000D636C5E3A2385340B6C079CC9BD84440","Arçalı"
510,"Макмал","0101000020E61000007C0C569C6A7E52407ADE8D0585954440","Makmal"
511,"Жибек-Жол","0101000020E61000006D510BCAD9EE5240FB6A589DE6994440","Jibek-Jol"
512,"Наука","0101000020E6100000C972124ADF9F524080999427B5534540","Nauka"
513,"Ходжиачкан","0101000020E61000003FF1AD5978C95140270B04A678D34340","Hodjiaçkan"
514,"Калдай","0101000020E61000008AF32675B8265240263A26E6B4074440","Kalday"
515,"Турпачаты","0101000020E61000002B114D454F335240B80B282F8DFC4340","Turpaçatı"
516,"Кичи-Бүлөлү","0101000020E6100000954D147CAE6852407940D9942B194440","Kiçi-Bülölü"
517,"Кошолуш","0101000020E6100000CE10D8E6906652408367E7D951164440","Koşoluş"
518,"Уч-Кошкон","0101000020E61000007AD10D034CAA534068B114C957EA4440","Uç-Koşkon"
519,"Новостройка ?","0101000020E6100000AF71474959AC52405E66D828EB714540","Novostroyka ?"
520,"Новостройка Кок-Жар","0101000020E6100000E36CDF4845AA524003498E2A79674540","Novostroyka Kok-Jar"
521,"Тамдык","0101000020E6100000282CF18032A45140F77475C762EA4340","Tamdık"
522,"Коргон","0101000020E61000001C89E1340E5052405AC466367EF34440","Korgon"
523,"Кок-Ойрок","0101000020E610000070294245B0215340F7329B11EF6A4540","Kok-Oyrok"
524,"Туюк","0101000020E6100000836A8313D1D35240F2C17CC38E414540","Tuyuk"
525,"Бешташ","0101000020E6100000B4684B67F11A52400F4EFA319C1B4540","Beştaş"
526,"Сөөк","0101000020E610000015B7C0D405735340A530EF71A6DC4440","Söök"
527,"Кубергенти","0101000020E61000006676CC2FB9595340BBB31B22139C4440","Kubergenti"
528,"Кубергенти","0101000020E610000064DA4823B05453405C7924B957B74440","Kubergenti"
529,"Турук","0101000020E61000004B0A87399CD3534057B5A4A31C4E4540","Turuk"
530,"Сары-Жаз","0101000020E6100000A4D9E15410DD534096C4A39E4F324540","Sarı-Jaz"
531,"Көк-Жайык","0101000020E6100000B6CF74C03FBC5340A8323102CF5D4540","Kök-Jayık"
532,"Өрүк-Там","0101000020E6100000E27E7676E8255340BCB43C6AA7D54440","Örük-Tam"
533,"Чар","0101000020E6100000D80E46EC130353404C906C0954A94440","Çar"
534,"Кең-Саз","0101000020E6100000795C548B8825534048D6862FB8C04440","KeNg-Saz"
535,"Таш-Рабат","0101000020E6100000143E5B0787D252403927F6D03E694440","Taş-Rabat"
536,"Лесное","0101000020E6100000D5BC998702A25340884CF910543C4540","Lesnoe"
537,"Кулуб","0101000020E61000009983A0A3D5C551408DC92C8C3ECD4340","Kulub"
538,"Шивер","0101000020E61000009BDFD517AEC8514099B44E01D5D14340","Şiver"
539,"Гежиге","0101000020E6100000C800F50B1B5B52402ADD02AED0F14340","Gejige"
540,"Урумбаш","0101000020E61000003CC49A255C5952404D8237A451984440","Urumbaş"
