"id","name","geom","nametr"
284,"Daýhanbirleşik","0101000020E61000004FC35CF7FBB34D40E185634CB01E4540","Dayhanbirleşik"
285,"Altyn Asyr obasy","0101000020E61000006B6B9FE980BE4D400A421E66D41B4540","Altın Asır obası"
286,"Aşgabat geňeşligi","0101000020E610000048A066ED5BC84D4082F63471BC194540","Aşgabat gengeşligi"
287,"Almalyk","0101000020E6100000B5CF19074DC64D4004FF5BC98E124540","Almalık"
288,"Söýeg Bagşy obasy","0101000020E6100000E4BF401020CC4D40303086CD5B144540","Söyeg Bagşı obası"
289,"Guwanç Atamedow adyndaky geňeşligi","0101000020E610000080ED050BCCCD4D40008E3D7B2E154540","Guvanç Atamedov adındakı gengeşligi"
290,"Maslahatdepe obasy","0101000020E6100000796869B812AA4D403B2300EE681E4540","Maslahatdepe obası"
291,"Maslahat geňeşligi","0101000020E610000050EA268CC1B24D4062F94E2734204540","Maslahat gengeşligi"
292,"Eýmiroba","0101000020E610000046E1C4A1C8A44D4073FD16F8E5234540","Eymiroba"
293,"Zaman obasy","0101000020E610000087776FFBD4A64D40ED2F16E181234540","Zaman obası"
294,"Täze","0101000020E6100000E848D345AFA44D40C5083C8B39224540","Teze"
295,"Goçgarköpri obasy","0101000020E6100000E560360186BA4D408935A671B9234540","Goçgarköpri obası"
296,"Garaýylgyň obasy","0101000020E610000020F763496FBA4D40AECED666081D4540","Garayılgıng obası"
297,"Bozajy obasy","0101000020E6100000EF3E2201FED04D40E322ADE75A134540","Bozacı obası"
298,"Altyn Zaman obasy","0101000020E61000009748B3C3A9E04D40A34D1FCBCC0A4540","Altın Zaman obası"
299,"Medeniýet geňeşligi","0101000020E610000019A5F04520DF4D40DAA3816962074540","Medeniyet gengeşligi"
300,"Bereketli geňeşligi","0101000020E6100000213020C54AF94D40EB724A404C064540","Bereketli gengeşligi"
301,"Ýagty ýol","0101000020E61000004D9940B6D1DB4D403DE8233A150E4540","Yagtı yol"
302,"Kuwwat obasy","0101000020E6100000510A044BBFDC4D409BA10271680B4540","Kuvvat obası"
303,"Ýelharaz obasy","0101000020E6100000068948A874F54D4051D037B3A7044540","Yelharaz obası"
304,"Nowbahar geňeşligi","0101000020E610000025EB707495054E4040DF71E547EC4440","Novbahar gengeşligi"
305,"Aýwança obasy","0101000020E61000007AC4E8B985124E40933655F7C8EC4440","Ayvança obası"
306,"Daýhan Azat obasy","0101000020E610000080CE499462034E4043209738F2EB4440","Dayhan Azat obası"
307,"Şyhgala obasy","0101000020E6100000954D147C2E094E40FFAB336376ED4440","Şıhgala obası"
308,"Gülzar obasy","0101000020E61000007491E79F85064E40A592F07332ED4440","Gülzar obası"
309,"Altynýol geňeşligi","0101000020E610000073D30BE313FA4D40DA7AE1293FE24440","Altınyol gengeşligi"
310,"Dilewar obasy","0101000020E61000009CF05C2915FA4D40E7D4DF5C0DE24440","Dilevar obası"
311,"Şor Depe obasy","0101000020E6100000E4E83B09B6F84D40D4AAA7A0ECDD4440","Şor Depe obası"
312,"Magtymguly adyndaky geňeşlik","0101000020E6100000D97BF1457BF84D40F49892F650DC4440","Magtımgulı adındakı gengeşlik"
313,"Yzmykşir geňeşligi","0101000020E6100000896A0025F4DA4D40AD1397E315DC4440","Izmıkşir gengeşligi"
314,"Ýylgynly obasy","0101000020E6100000F68887E6F0F04D4044D32357FBD74440","Yılgınlı obası"
315,"Boýunbaş obasy","0101000020E610000025D7039C94E54D4063A4CD27E1DC4440","Boyunbaş obası"
316,"Atalyk obasy","0101000020E61000007AAE4A7DB4EA4D403F4C67CCC9DB4440","Atalık obası"
317,"Altyn Zaman geňeşligi","0101000020E6100000494332891F694D403B4A6FC9BBDD4440","Altın Zaman gengeşligi"
318,"Döwdan obasy","0101000020E6100000EDAF6884C8F84D4013F9895EA1DB4440","Dövdan obası"
319,"Aksaraý geňeşligi","0101000020E6100000DA77A0A9328D4D404D31074147DE4440","Aksaray gengeşligi"
320,"Duzgyr obasy","0101000020E61000003A8CEEC5BC554D4053CF8250DEDC4440","Duzgır obası"
321,"Oýrat obasy","0101000020E61000009A42E73576F44D40BF092A4FC5F84440","Oyrat obası"
322,"Nedir obasy","0101000020E61000006B8DF799692F4D4032891F0835194340","Nedir obası"
323,"Owadandepe geňeşligi","0101000020E6100000C89CC2A5BE2D4D4012088552C50F4340","Ovadandepe gengeşligi"
324,"Nazarly","0101000020E6100000CF58EA0F83314D408110244AD6144340","Nazarlı"
325,"Talhanly","0101000020E6100000942AF63C24194D404023C78CA60D4340","Talhanlı"
326,"Ahal obasy","0101000020E6100000C23C1A3D6D014D406B69C93E231C4340","Ahal obası"
327,"Gyzan obasy","0101000020E610000055DB4DF04DE84F4056B6B4BF586E4340","Gızan obası"
328,"Gökdepe obasy","0101000020E61000002FA93528F5FB4C402E7079AC191E4340","Gökdepe obası"
329,"Balykçy","0101000020E6100000952C27A1F48D4D40BCB0355B79D94240","Balıkçı"
330,"Akwekil","0101000020E6100000954E7F51DD354E407D467DEDF4D24240","Akvekil"
331,"Garawekil geňeşligi","0101000020E6100000FABBD28D0B334E40D4E242D433DC4240","Garavekil gengeşligi"
332,"Jendi obasy","0101000020E6100000D49EED2CD5CF4F4091A97125F1924340","Cendi obası"
333,"Kündearyk obasy","0101000020E6100000D9603CDE3FD44F407698E5A1A5924340","Kündearık obası"
334,"Baş Saka obasy","0101000020E610000007640A31F2D74F4067E3D24213904340","Baş Saka obası"
335,"Narazm daýhan birleşigi","0101000020E610000020BD3CF8E40050406A4C88B9A4664340","Narazm dayhan birleşigi"
336,"Ýalkym obasy","0101000020E61000002BD8EB8266D74F40230B3D073B914340","Yalkım obası"
337,"Ýapaç daýhan birleşigi","0101000020E6100000C9192F826BF64F40AF7CF1A034774340","Yapaç dayhan birleşigi"
338,"Lebap daýhan birleşigi","0101000020E6100000686F3A13E40C5040952FC3DA73454340","Lebap dayhan birleşigi"
339,"Gultak obasy","0101000020E61000004CEE66FCB113504090E10C5938404340","Gultak obası"
340,"Bitik obasy","0101000020E6100000550CFC4DCDCB4F406A4FC939B1974340","Bitik obası"
341,"Magtymguly obasy","0101000020E6100000E2EBC616DDCC4F402594BE1072964340","Magtımgulı obası"
342,"Isamly obasy","0101000020E61000006BA56B8118155040C21AC28C843E4340","Isamlı obası"
343,"Ýabany Oba obasy","0101000020E6100000BF0AF0DD661450400EC81462E43B4340","Yabanı Oba obası"
344,"Burdalyk obasy","0101000020E6100000279710BD561850404CBD1358A5394340","Burdalık obası"
345,"Çekiç obasy","0101000020E610000072207FC48A195040F07C5061B6364340","Çekiç obası"
346,"Müsür obasy","0101000020E610000042F971EA39225040D21D1F8887254340","Müsür obası"
347,"Mekan geňeşligi","0101000020E61000001184752DEB245040615C6045FC224340","Mekan gengeşligi"
348,"Mekan obasy","0101000020E61000000F89319FE2245040EABAA6F6D8224340","Mekan obası"
349,"Mekan Abdal obasy","0101000020E6100000ECB078A004275040FB1EF5D72B1E4340","Mekan Abdal obası"
350,"Dänajy obasy","0101000020E610000063C1B3F36C2650405CAB3DEC85214340","Denacı obası"
351,"Garaja obasy","0101000020E61000008E95F320982A5040A051BAF42F1D4340","Garaca obası"
352,"Boroşly obasy","0101000020E61000008BB443B2362D5040C043AC59C21E4340","Boroşlı obası"
353,"Gabyrdy obasy","0101000020E61000000DA25AE9DA2D50406C3AA7FEE61B4340","Gabırdı obası"
354,"Güneş obasy","0101000020E610000013341C855A305040C2F1214D611A4340","Güneş obası"
355,"Galkynyş geňeşligi","0101000020E61000003A4668BA0D3C50403D26F7E05A134340","Galkınış gengeşligi"
356,"Ýokary Şor obasy","0101000020E61000000CE313573A32504016365E1503194340","Yokarı Şor obası"
357,"Sabynly obasy","0101000020E61000004B71FA1F053650408C53083FCC164340","Sabınlı obası"
358,"Ýaşlyk obasy","0101000020E6100000CA294BBE233C5040A12534EE72134340","Yaşlık obası"
359,"Tölekguýy obasy","0101000020E61000002AE620E8E84E5040E2C1604898314340","Tölekguyı obası"
360,"Ýolbaşçy obasy","0101000020E6100000E35C797F72C64F408E08217B189A4340","Yolbaşçı obası"
361,"Garamyş obasy","0101000020E6100000DE99643FE6C54F40D3646B22D89B4340","Garamış obası"
362,"Bozarykly obasy","0101000020E6100000277D6B71D7C84F402C3F15DCB4994340","Bozarıklı obası"
363,"Älemdar obasy","0101000020E6100000D06394675EC64F406E8F392A929B4340","Elemdar obası"
364,"Garamyş geňeşligi","0101000020E6100000535BEA20AFC54F40F88D0AF7259C4340","Garamış gengeşligi"
365,"Gyzylýarymaý obasy","0101000020E610000083AF9E4951D34F4030C4A002167D4340","Gızılyarımay obası"
366,"Darganly obasy","0101000020E61000003D7084FBB7C64F40CBDF185D39884340","Darganlı obası"
367,"Çöňür obasy","0101000020E6100000BD0ADFB18E054F409241EE224CCC4240","Çöngür obası"
368,"Mäne","0101000020E6100000D6E830BA17344E40528CE20B49704240","Mene"
369,"Koýten obasy","0101000020E61000003DB7D095089F504013807F4A95F54240","Koyten obası"
370,"Sandykly","0101000020E6100000B83F72C68BD44F40BBF1EEC858934340","Sandıklı"
371,"J. Atajanow adyndaky geňeşlik","0101000020E6100000E833A0DE8CEB4E404AD466F73FCE4240","C. Atacanov adındakı gengeşlik"
372,"Akgoňur geňeşligi","0101000020E6100000D1B6F52E39EC4E405A24928DACD34240","Akgongur gengeşligi"
373,NULL,"0101000020E610000090FEF22444CC4D403F07F1DCD6034540",NULL
374,"Könekesir obasy","0101000020E610000095922FB2AE754C40125ECCE0391C4340","Könekesir obası"
375,"Hojagala obasy","0101000020E6100000B66455849B674C40912FFC3B36204340","Hocagala obası"
376,"Gargyly","0101000020E6100000C9F08E42486B4C40513E4EE2BD1E4340","Gargılı"
377,"Çukurýurt obasy","0101000020E61000008A7D5DE1B8714C40B2E03433E91C4340","Çukuryurt obası"
378,"Ýandaklý obasy","0101000020E610000026B8A2DE9D3E4D405DF8664062394340","Yandakly obası"
379,"Ruhnama geňeşligi","0101000020E6100000CD960744E3734D403D6B1217DBE64440","Ruhnama gengeşligi"
380,"Oguzboýy obasy","0101000020E610000060FD440A0A5B4D407F64DFBA07E84440","Oguzboyı obası"
381,"Aşyk Aýdyň geňeşligi","0101000020E61000001FC65A327D584D408BE31B6558F34440","Aşık Aydıng gengeşligi"
382,"Aşyk Aýdyň obasy","0101000020E610000051B0B5AD1C584D40AE2358665BF34440","Aşık Aydıng obası"
383,"Kuwwat obasy","0101000020E610000085668D30FB574D406E9FFAACD7F74440","Kuvvat obası"
384,"Geňeş obasy","0101000020E61000002579AEEFC3754D4008420D3A7C0D4540","Gengeş obası"
385,"Şabende adyndaky geňeşligi","0101000020E6100000F073D76DAB6E4D4018E945ED7E0B4540","Şabende adındakı gengeşligi"
386,"Çardepe obasy","0101000020E6100000AF87E5852A714D4097EDF95058084540","Çardepe obası"
387,"Agzybirlik obasy","0101000020E6100000F50E5C8A50764D40DDA3ED4E2D104540","Agzıbirlik obası"
388,"Täzegüýç obasy","0101000020E610000099D711876CBD4D407D48AE51C51E4540","Tezegüyç obası"
389,"Aýlakly obasy","0101000020E6100000C156091687C44D405F324404D2174540","Aylaklı obası"
390,"Babadaýhan geňeşligi","0101000020E61000002B2F9EE689F04D407730629F00FD4440","Babadayhan gengeşligi"
391,"Mülkýazy geňeşligi","0101000020E610000041E6142EF5004F4043554CA59FCC4240","Mülkyazı gengeşligi"
392,"Garamahmyt geňeşligi","0101000020E6100000537D42D197DC4F40BB48FCE5EE754340","Garamahmıt gengeşligi"
393,"Hasylçy obasy","0101000020E61000005315641580E04F40D217E71489774340","Hasılçı obası"
394,NULL,"0101000020E6100000C3D8429083E04F40A400ACE9D5774340",NULL
395,"Mülk obasy","0101000020E6100000C330BB82C8E94F405949D0042F6A4340","Mülk obası"
396,"Bujak obasy","0101000020E61000006AE0A2EE5EED4F40BE99E2BBDE684340","Bucak obası"
397,"Guşçulyk obasy","0101000020E6100000CFBC1C76DFEB4F403EB0E3BF40674340","Guşçulık obası"
398,"Bitaraplyk obasy","0101000020E610000099391389F8ED4F40B156485403654340","Bitaraplık obası"
399,"Garkyn obasy","0101000020E61000001085E0021AEE4F40572F75464A664340","Garkın obası"
400,"Hasar obasy","0101000020E6100000E3A7716F7E444C40C25087156E754340","Hasar obası"
401,"Sekizýap","0101000020E6100000AD6296E24FF54C409BC530CCAE0C4340","Sekizyap"
402,"Ymarat","0101000020E61000009A2FE53224574C40E2C6D22C754B4340","Imarat"
403,"Saýwan","0101000020E61000004D237722D25E4C40EB0FDE6811414340","Sayvan"
404,"Deşt","0101000020E6100000B5FF01D6AA6A4C40DCFBAFCE8C414340","Deşt"
405,"Purnuwar obasy","0101000020E610000024B95741672A4C40B3599A00686E4340","Purnuvar obası"
406,"Çowdur obasy","0101000020E6100000E2F5AADF96F44F400591FB0C5E5F4340","Çovdur obası"
407,"Garagum obasy","0101000020E6100000A6C695C4A3F24F40AB26E373825E4340","Garagum obası"
408,NULL,"0101000020E6100000AE0BE47E2CAF4F40DF3312A1118F4340",NULL
409,"Akdepe obasy","0101000020E6100000CD23DAE962FE4F40898851C6AE504340","Akdepe obası"
410,"Akgala","0101000020E610000041EEC7925E0350407CBABA63B1414340","Akgala"
411,"Soltanýazgala Daýhan Birleşigi","0101000020E6100000A5B67988EBFE4F4032755776C1534340","Soltanyazgala Dayhan Birleşigi"
412,"Gulja","0101000020E61000002C22D45636784F40CF712486D3F84140","Gulca"
413,"Rahmançäge obasy","0101000020E610000062F3716DA8065040B3A5FDC5223F4340","Rahmançege obası"
414,"Saglar obasy","0101000020E6100000EF1CCA50150D504095302EB0223A4340","Saglar obası"
415,"Hojagundyz obasy","0101000020E6100000BA3203F0AA0C50407DFDB561B9384340","Hocagundız obası"
416,"Gumakly obasy","0101000020E610000077BCC96F51155040EF14BC32B92B4340","Gumaklı obası"
417,"Berkarar Zaman","0101000020E61000009182024A1E175040874556C8A6254340","Berkarar Zaman"
418,"Gökdepe obasy","0101000020E6100000A8F633066718504066F9BA0CFF254340","Gökdepe obası"
419,"Müsür obasy","0101000020E610000073C174B5701C5040C240C69228204340","Müsür obası"
420,"Reýimberdili obasy","0101000020E61000009758198DFC2150408F7637AA2E194340","Reyimberdili obası"
421,"Pelwert obasy","0101000020E61000006F00EC92A7235040354580D3BB174340","Pelvert obası"
422,"Gulegenje obasy","0101000020E610000075289E0EBF2450408EBD288B0C164340","Gulegence obası"
423,"Azatlyk obasy","0101000020E6100000635EEC623F275040D550B4BCBC144340","Azatlık obası"
424,"Güýçbirleşik","0101000020E610000050B28B587A2A5040322DA006C2114340","Güyçbirleşik"
425,"Lebap Daýhan Birleşigi","0101000020E61000003FB1A94EE22D50406C35351A0A104340","Lebap Dayhan Birleşigi"
426,"Babadaýhan obasy","0101000020E61000008F29690FC5335040900B186E0A0A4340","Babadayhan obası"
427,"Azady obasy","0101000020E610000083740C23983550404DBAD2D798094340","Azadı obası"
428,"Garagaç obasy","0101000020E61000005F9445065E365040AC1919E42E094340","Garagaç obası"
429,"Maňgyşlaly","0101000020E6100000A53B3E108F2050401E86FB6DF41A4340","Manggışlalı"
430,"Ajy","0101000020E6100000F5EA2D2F0A375040B568A620E40B4340","Acı"
431,"Magtymguly adyndaky","0101000020E61000001B344F09633250401A1F1CA2C00E4340","Magtımgulı adındakı"
432,"Güýç","0101000020E6100000907A99724F4A50400AEDE6F39BEB4240","Güyç"
433,"Halkabat","0101000020E61000001B6899A0E12F4F40F855B950F9094440","Halkabat"
434,"Akrabat","0101000020E610000096A3117D88714F409B8015962EC04340","Akrabat"
435,NULL,"0101000020E61000006BAF4F4A527B4F402EE3A6069AF64140",NULL
436,NULL,"0101000020E6100000CCFBEE0C095C4F40BC3A6CC779034240",NULL
437,"Şordepe obasy","0101000020E610000062E41BC011054F40C2D375F233C44240","Şordepe obası"
438,NULL,"0101000020E6100000963DAEB25B054F402E04392861C34240",NULL
439,NULL,"0101000020E6100000BB421F2C63F64E408ED20039BCB44240",NULL
440,NULL,"0101000020E610000059EE1692DDFA4E40554B3ACAC1B84240",NULL
441,NULL,"0101000020E61000006D7022FAB5F74E409A66704A2FBA4240",NULL
442,NULL,"0101000020E610000078D7344AF2014F40E1760D9F19C24240",NULL
443,NULL,"0101000020E61000006CD509C3DBF64E407BB6B35483BD4240",NULL
444,NULL,"0101000020E610000009BBCDC06DF44E40DAD836D60FC14240",NULL
445,"Jemgyýet","0101000020E610000053C59E8724EA4E40A05802846AC44240","Cemgıyet"
446,NULL,"0101000020E6100000D7FE29B05BEA4E408AAF7614E7C24240",NULL
447,NULL,"0101000020E6100000ACAF09C446EE4E407DF0355F80C24240",NULL
448,NULL,"0101000020E610000043D3C89D88EB4E4074379902E3C54240",NULL
449,"Dogryýol","0101000020E6100000DBAA7F6B82F44E40BC60CB8690C94240","Dogrıyol"
450,NULL,"0101000020E6100000D4C0EA234BFF4E40F10D85CFD6C84240",NULL
451,"Sandykgaçy","0101000020E6100000FDB15AAA1C474F40F9A6446D76454240","Sandıkgaçı"
452,NULL,"0101000020E61000005FFA4D17183A4F40A4F732F6CA7C4240",NULL
453,"Çili","0101000020E61000009CED1BA908454E4098C9CBF511D34240","Çili"
454,NULL,"0101000020E61000009296CADB11104E40407D152A49C34240",NULL
455,NULL,"0101000020E6100000BC46263B91154E40EB27525040C44240",NULL
456,"Döwletli","0101000020E6100000634DC00A4B454E40BC3901F2CAB24240","Dövletli"
457,NULL,"0101000020E6100000F4BB557CE8604E40E41B655820AE4240",NULL
458,"Babadaýhan geňeşligi","0101000020E6100000DAEACD03B3464E4010DB27918EBF4240","Babadayhan gengeşligi"
459,NULL,"0101000020E610000067A66A717C484E4011F05AF8B0B94240",NULL
460,"Tagan Baýramdurdyýew adyndaky geňeşligi","0101000020E6100000E3738291F2FB4C406B5501ADAF1D4340","Tagan Bayramdurdıyev adındakı gengeşligi"
461,"Sarymeýdan","0101000020E6100000723F96F4E66850402140E14790D14240","Sarımeydan"
462,NULL,"0101000020E6100000F5A4A7235B68504071B3D36AA3D24240",NULL
463,"Krançoba","0101000020E61000007F7DBE77E51D4F40DB0F1DA78D384440","Krançoba"
464,NULL,"0101000020E6100000C72E51BD351B4F40A24E2FE7083C4440",NULL
465,NULL,"0101000020E6100000AEC15664CF124F40FE2378E860404440",NULL
466,"Pagtaçy","0101000020E610000065DDE45C2FCA4F400A641B5D4A814340","Pagtaçı"
467,"Zähmetkeş","0101000020E61000008D1079268FAB4F40E4874A2366904340","Zehmetkeş"
468,"Zarpçy","0101000020E61000000B54104DEAA94F4075914259F8914340","Zarpçı"
469,"Dogryýol","0101000020E610000084166DE92CAE4F4067C6EC7607934340","Dogrıyol"
470,"Sarykbala","0101000020E6100000CAC16C020CB34F405F2118ACDD944340","Sarıkbala"
471,"Täzedurmuş","0101000020E6100000B3F0F5B52EB44F40C308861854944340","Tezedurmuş"
472,NULL,"0101000020E6100000186F754A51B54F40B727486C77934340",NULL
473,"Täzeoba","0101000020E6100000FFFB9D375FB44F404ADBAE867A8E4340","Tezeoba"
474,"Täzeýol","0101000020E6100000CAFB389A23CD4F40DF69D729FB9A4340","Tezeyol"
475,"Janahyr bekedi","0101000020E610000082E90F28F6104C408CB8A57AD7834340","Canahır bekedi"
476,"Akýap","0101000020E61000000DE60A4A2C3250402DA4B217C00B4340","Akyap"
477,"Zynhary","0101000020E6100000F9591B199A2F50403A3476D3770E4340","Zınharı"
478,"Güneşlik","0101000020E6100000AAA16879F93C5040C139234A7B094340","Güneşlik"
479,"Omargyzylja","0101000020E610000096ED9E97E53B504001C3F2E7DB054340","Omargızılca"
480,"Surh","0101000020E6100000EECD6F98683D50407156444DF4034340","Surh"
481,"Täzemaksat","0101000020E61000006656A5E3A03D5040F00115E9D9024340","Tezemaksat"
482,"Surhy","0101000020E61000005BB4006D2B3A5040D322916C64154340","Surhı"
483,"Babadaýhan obasy","0101000020E610000015F2F7414C3D50406F264B523E114340","Babadayhan obası"
484,"Eleç","0101000020E6100000CC892C88B7425040D009A1832E0B4340","Eleç"
485,"Kyrköýli","0101000020E61000003BCD5DA6814550409817601F9D064340","Kırköyli"
486,"Egriýagyr","0101000020E61000006361889C3E4950407FFACF9A1F014340","Egriyagır"
487,"Jeýhun obasy","0101000020E610000004238A24554A504016E5886B6BFF4240","Ceyhun obası"
488,"Pagtaçy","0101000020E610000076EA80DADE4B5040F327E08DBBFC4240","Pagtaçı"
489,"Nowruz","0101000020E61000008578245E1E4E5040D0FA4AD697F64240","Novruz"
490,"Surhy","0101000020E610000095C61E903A535040D085EC1747E74240","Surhı"
491,"Türkmenistan obasy","0101000020E61000005BD9F456935350403F2EBB719CE44240","Türkmenistan obası"
492,"Hatap","0101000020E6100000515C9F83785E5040B16F2711E1DC4240","Hatap"
493,"Arpasaý","0101000020E6100000B9EE9C1CF4655040B12E13EA8EE74240","Arpasay"
494,"Ýylangyz","0101000020E6100000FB5E9E29CF6450405B2E765666E64240","Yılangız"
495,"Dostluk obasy","0101000020E6100000A0D2D22698645040EDB6B01303EC4240","Dostluk obası"
496,"Serdar obasy","0101000020E610000052DE7D4402655040B9BF1F2345EF4240","Serdar obası"
497,"Aşgabat","0101000020E6100000188BF040AE65504007CD53C2B8FD4240","Aşgabat"
498,"Gyzyltam","0101000020E61000008BD9379C9E504D40358584DED1134540","Gızıltam"
499,"Garakel obasy","0101000020E6100000577E7445842A4C40A2105C40C3364340","Garakel obası"
500,"Ýuwangala obasy","0101000020E610000069F6E571BD3E4C40107BFC3960384340","Yuvangala obası"
501,"Gyzylymam","0101000020E610000069A78BB910054C40E9746A78C4124340","Gızılımam"
502,"Garakel","0101000020E61000000745F30016204C40DBE09FADDE144340","Garakel"
503,"Galmyk","0101000020E61000009AF4520CEB1C4C403D635FB2F1144340","Galmık"
504,"Keyikkodana","0101000020E610000022D62CE11A1C4C4091EAE005B6134340","Keıikkodana"
505,"Garagum","0101000020E61000001CB4571F0F8D4D405D154D0C6EEC4240","Garagum"
506,"Parahat","0101000020E6100000F793313ECC844D4090A1630795EA4240","Parahat"
507,"Akýaýla","0101000020E610000025DC7580717C4D409EEFA7C64BE44240","Akyayla"
508,"Mekan","0101000020E6100000D5366A2A30784D40F02AB528FDF04240","Mekan"
509,"Döwletli obasy","0101000020E6100000B952CF8250B04F408F5033A48A954340","Dövletli obası"
510,"Daýhan Birleşik Dänew Etrap","0101000020E6100000B8C3CB7800A74F40212C19B61C964340","Dayhan Birleşik Denev Etrap"
511,"Aşgabat Daýhan Birleşigi","0101000020E6100000F63AF3BC65A64F40222290A6D5974340","Aşgabat Dayhan Birleşigi"
512,"Azady Daýhan Birleşigi","0101000020E6100000A21232EB209E4F4024EC8090D1974340","Azadı Dayhan Birleşigi"
513,"Parahat obasy","0101000020E610000030968EDE159A4F401648F542A69E4340","Parahat obası"
514,"Maý geňeşligi","0101000020E610000034C7A821608E4F4008DC0429C2A44340","May gengeşligi"
515,"Maý obasy","0101000020E61000008498F0F0438E4F403D93A23AC2A44340","May obası"
516,"Göýnük obasy","0101000020E6100000D3AD8D6786814F4074A785DC56A74340","Göynük obası"
517,"Göýnük geňeşligi","0101000020E61000001B3E33D29C814F40BFDC820074A74340","Göynük gengeşligi"
518,"Üçkersen obasy","0101000020E6100000D5528A671A3F4F407FEA0E18DAF14340","Üçkersen obası"
519,"Akgaş","0101000020E610000007A8BA91C3BD4D40981D3DD928FC4440","Akgaş"
520,"Watan obasy","0101000020E6100000C7FA61DFA9BC4D4008DA2E7E64FD4440","Vatan obası"
521,"Garaboýnak","0101000020E6100000187AC4E8B9B74D4006781C5080FF4440","Garaboynak"
522,"Shakhsin-Togolok","0101000020E61000003A37120DF7F04E40159C0B6D4AD04240","Shakhsin-Togolok"
523,"Imeni Malenkova","0101000020E6100000B08ADC781CEC4E40C4149B45DEC44240","Imeni Malenkova"
524,"Hakykat geňeşligi","0101000020E6100000FFC64384247C4D400542A154B12B4540","Hakıkat gengeşligi"
525,"Birleşik obasy","0101000020E610000042CC2555DBCE4D402CADD05158144540","Birleşik obası"
526,"Akýol geňeşligi","0101000020E610000046BF6CF1DFA64D40021BC69393234540","Akyol gengeşligi"
527,"Maslahat obasy","0101000020E6100000B7CAB84EC8B24D402370DA4246204540","Maslahat obası"
528,"Zähmetkeş geňeşligi","0101000020E6100000DA006C4084BE4D405B311290E51B4540","Zehmetkeş gengeşligi"
529,"10 ýyl abadanlyk geňeşligi","0101000020E6100000CA422A7B01DC4D4092C8E30E400E4540","10 yıl abadanlık gengeşligi"
530,"Akýaýla geňeşligi","0101000020E61000004D2D5BEB8BF54D40ED3FD763C7044540","Akyayla gengeşligi"
531,"Döwletli obasy","0101000020E610000049884DBF9FF54D403C9688015C024540","Dövletli obası"
532,"Altynsähra obasy","0101000020E61000009A39C9FBDD4D4D40F3B7F3B347CC4440","Altınsehra obası"
533,"Altyn Zaman","0101000020E6100000A852B3075A694D401654AFB6BDDD4440","Altın Zaman"
534,"Türkmenistan obasy","0101000020E61000006A824D428E534D4024B891B245D54440","Türkmenistan obası"
535,"Şagadam geňeşligi","0101000020E6100000D25F9E8488534D400D422F922CD54440","Şagadam gengeşligi"
536,"Parahat geňeşligi","0101000020E61000005CE8A5BD1C5D4D4048EB5EDD673A4540","Parahat gengeşligi"
537,"Gazakdegiş","0101000020E6100000D0D03FC1C53C4D40A4BF3C09113A4540","Gazakdegiş"
538,"Güneşli Türkmenistan geňeşligi","0101000020E61000008E098C50C73C4D406508B600233A4540","Güneşli Türkmenistan gengeşligi"
539,"Peşanalydepe","0101000020E6100000A48EE96404554D405B26C3F17C384540","Peşanalıdepe"
540,"Täzegüýç geňeşligi","0101000020E61000004CD8237953964D40CF296D16D42E4540","Tezegüyç gengeşligi"
541,"Akgala","0101000020E6100000BC8800F104944D40A6F919CD80284540","Akgala"
542,"Täzegüýç geňeşligi","0101000020E61000003FC2D5A656BD4D404EF3E90CE71E4540","Tezegüyç gengeşligi"
543,"Çigoý","0101000020E6100000F275BE4461C84D40652B7986BA194540","Çigoy"
544,"Ýaldyroý","0101000020E61000002AC01CE2C4C94D40112851E56A184540","Yaldıroy"
545,"Altyn Asyr","0101000020E6100000E4FAD23659C54D401CC17C68D51C4540","Altın Asır"
546,NULL,"0101000020E6100000DF09078C3FC34D40F26CA00AC91D4540",NULL
547,NULL,"0101000020E6100000CBB7E3F2C4C94D406207DF45A91D4540",NULL
548,NULL,"0101000020E6100000F818AC38D5D14D401B289595CB024540",NULL
549,"Nowruz obasy","0101000020E61000004C21EB048FF94D4075A3D9869BF64440","Novruz obası"
550,"Jumanyýaz Hudaýbergenow adyndaky geňeşlik","0101000020E610000036296096D1F44D40650113B875E84440","Cumanıyaz Hudaybergenov adındakı gengeşlik"
551,"Ýagtylyk geňeşligi","0101000020E6100000AB9FED878EE54D408052A346D7DC4440","Yagtılık gengeşligi"
552,"Zaman geňeşligi","0101000020E6100000A9F8BF232AED4D40E69DF98B8FCE4440","Zaman gengeşligi"
553,"Sekizatlyk","0101000020E61000004A40F10813A84D403A8ABD61EC064540","Sekizatlık"
554,"Ruhnama","0101000020E610000010429B77F7734D40FB05BB61DBE64440","Ruhnama"
555,"Geňeş geňeşligi","0101000020E610000069BF5A5AB2754D404BD86D066E0D4540","Gengeş gengeşligi"
556,"Oguzhan obasy","0101000020E610000018A8D60CBA804D40F54BC45BE7E34440","Oguzhan obası"
557,"Parahat geňeşligi","0101000020E61000005BB164332C9A4F402AB7A3EEB99E4340","Parahat gengeşligi"
558,"Amyderýa Daýhan Birleşigi","0101000020E6100000C71F56C911B34F4095B88E71C5944340","Amıderya Dayhan Birleşigi"
559,"Ulywahym","0101000020E610000063056454BEC14F407C6C81F3988A4340","Ulıvahım"
560,"Hojakenepsi","0101000020E610000063FD553662874F4093B6A79A0FB34340","Hocakenepsi"
